"CN 2008 - PRODCOM 2008",,
"Source","Target"
"6214 10 00","14.19.23.38"
"6214 20 00","14.19.23.33"
"6214 30 00","14.19.23.33"
"6214 40 00","14.19.23.33"
"6214 90 00","14.19.23.33"
"6215 10 00","14.19.23.58"
"6215 20 00","14.19.23.53"
"6215 90 00","14.19.23.53"
"6216 00 00","14.19.23.70"
"6217 10 00","14.19.23.93"
"6217 90 00","14.19.23.95"
"6301 10 00","27.51.14.00"
"6301 20 10","13.92.11.30"
"6301 20 90","13.92.11.30"
"6301 30 10","13.92.11.90"
"6301 30 90","13.92.11.90"
"6301 40 10","13.92.11.50"
"6301 40 90","13.92.11.50"
"6301 90 10","13.92.11.90"
"6301 90 90","13.92.11.90"
"6302 10 00","13.92.12.30"
"6302 21 00","13.92.12.53"
"6302 22 10","13.92.12.70"
"6302 22 90","13.92.12.59"
"6302 29 10","13.92.12.55"
"6302 29 90","13.92.12.59"
"6302 31 00","13.92.12.53"
"6302 32 10","13.92.12.70"
"6302 32 90","13.92.12.59"
"6302 39 20","13.92.12.55"
"6302 39 90","13.92.12.59"
"6302 40 00","13.92.13.30"
"6302 51 00","13.92.13.53"
"6302 53 10","13.92.13.70"
"6302 53 90","13.92.13.59"
"6302 59 10","13.92.13.55"
"6302 59 90","13.92.13.59"
"6302 60 00","13.92.14.30"
"6302 91 00","13.92.14.50"
"6302 93 10","13.92.14.70"
"6302 93 90","13.92.14.50"
"6302 99 10","13.92.14.50"
"6302 99 90","13.92.14.50"
"6303 12 00","13.92.15.30"
"6303 19 00","13.92.15.30"
"6303 91 00","13.92.15.50"
"6303 92 10","13.92.15.70"
"6303 92 90","13.92.15.50"
"6303 99 10","13.92.15.70"
"6303 99 90","13.92.15.50"
"6304 11 00","13.92.16.40"
"6304 19 10","13.92.16.40"
"6304 19 30","13.92.16.40"
"6304 19 90","13.92.16.40"
"6304 91 00","13.92.16.60"
"6304 92 00","13.92.16.60"
"6304 93 00","13.92.16.60"
"6304 99 00","13.92.16.60"
"6305 10 10","13.92.21.90"
"6305 10 90","13.92.21.90"
"6305 20 00","13.92.21.30"
"6305 32 11","13.92.21.50"
"6305 32 81","13.92.21.73"
"6305 32 89","13.92.21.75"
"6305 32 90","13.92.21.90"
"6305 33 10","13.92.21.50"
"6305 33 91","13.92.21.73"
"6305 33 99","13.92.21.75"
"6305 39 00","13.92.21.90"
"6305 90 00","13.92.21.90"
"6306 12 00","13.92.22.10"
"6306 19 00","13.92.22.10"
"6306 22 00","13.92.22.30"
"6306 29 00","13.92.22.30"
"6306 30 00","13.92.22.50"
"6306 40 00","13.92.22.70"
"6306 91 00","13.92.22.70"
"6306 99 00","13.92.22.70"
"6307 10 10","13.92.29.90"
"6307 10 30","13.92.29.53"
"6307 10 90","13.92.29.57"
"6307 20 00","13.92.29.90"
"6307 90 10","13.92.29.90"
"6307 90 91","13.92.29.90"
"6307 90 99","13.92.29.90"
"6308 00 00","13.92.16.80"
"6401 10 10","15.20.31.20"
"6401 10 90","15.20.31.20"
"6401 92 10","15.20.11.00"
"6401 92 90","15.20.11.00"
"6401 99 00","15.20.11.00"
"6402 12 10","32.30.12.00"
"6402 12 90","32.30.12.00"
"6402 19 00","15.20.29.00"
"6402 20 00","15.20.12.10"
"6402 91 10","15.20.31.20"
"6402 91 90","15.20.12.31"
"6402 99 05","15.20.31.20"
"6402 99 10","15.20.12.31"
"6402 99 31","15.20.12.10"
"6402 99 39","15.20.12.10"
"6402 99 50","15.20.12.37"
"6402 99 91","15.20.12.31"
"6402 99 93","15.20.12.31"
"6402 99 96","15.20.12.31"
"6402 99 98","15.20.12.31"
"6403 12 00","32.30.12.00"
"6403 19 00","15.20.29.00"
"6403 20 00","15.20.32.00"
"6403 40 00","15.20.31.50"
"6403 51 05","15.20.13.30"
"6403 51 11","15.20.13.53"
"6403 51 15","15.20.13.51"
"6403 51 19","15.20.13.52"
"6403 51 91","15.20.13.53"
"6403 51 95","15.20.13.51"
"6403 51 99","15.20.13.52"
"6403 59 05","15.20.13.30"
"6403 59 11","15.20.13.62"
"6403 59 31","15.20.13.63"
"6403 59 35","15.20.13.61"
"6403 59 39","15.20.13.62"
"6403 59 50","15.20.13.70"
"6403 59 91","15.20.13.53"
"6403 59 95","15.20.13.51"
"6403 59 99","15.20.13.52"
"6403 91 05","15.20.13.30"
"6403 91 11","15.20.13.53"
"6403 91 13","15.20.13.52"
"6403 91 16","15.20.13.51"
"6403 91 18","15.20.13.52"
"6403 91 91","15.20.13.53"
"6403 91 93","15.20.13.52"
"6403 91 96","15.20.13.51"
"6403 91 98","15.20.13.52"
"6403 99 05","15.20.13.30"
"6403 99 11","15.20.13.62"
"6403 99 31","15.20.13.63"
"6403 99 33","15.20.13.62"
"6403 99 36","15.20.13.61"
"6403 99 38","15.20.13.62"
"6403 99 50","15.20.13.70"
"6403 99 91","15.20.13.53"
"6403 99 93","15.20.13.52"
"6403 99 96","15.20.13.51"
"6403 99 98","15.20.13.52"
"6404 11 00","15.20.21.00"
"6404 19 10","15.20.14.44"
"6404 19 90","15.20.14.45"
"6404 20 10","15.20.14.44"
"6404 20 90","15.20.14.45"
"6405 10 00","15.20.13.80"
"6405 20 10","15.20.14.46"
"6405 20 91","15.20.14.44"
"6405 20 99","15.20.14.46"
"6405 90 10","15.20.32.00"
"6405 90 90","15.20.32.00"
"6406 10 11","15.20.40.20"
"6406 10 19","15.20.40.20"
"6406 10 90","15.20.40.50"
"6406 20 10","22.19.73.50"
"6406 20 90","22.29.29.20"
"6406 91 00","16.29.14.10"
"6406 99 10","15.20.40.80"
"6406 99 30","15.20.40.80"
"6406 99 50","15.20.40.80"
"6406 99 60","15.20.40.80"
"6406 99 80","15.20.40.80"
"6501 00 00","14.19.41.30"
"6502 00 00","14.19.41.50"
"6504 00 00","14.19.42.50"
"6505 10 00","14.19.42.70"
"6505 90 05","14.19.42.30"
"6505 90 10","14.19.42.70"
"6505 90 30","14.19.42.70"
"6505 90 80","14.19.42.70"
"6506 10 10","32.99.11.50"
"6506 10 80","32.99.11.50"
"6506 91 00","32.99.11.90"
"6506 99 10","14.19.42.30"
"6506 99 90","14.19.43.00"
"6507 00 00","14.19.43.00"
"6601 10 00","32.99.21.30"
"6601 91 00","32.99.21.30"
"6601 99 11","32.99.21.30"
"6601 99 19","32.99.21.30"
"6601 99 90","32.99.21.30"
"6602 00 00","32.99.21.50"
"6603 20 00","32.99.22.00"
"6603 90 10","16.29.14.90"
"6603 90 90","32.99.22.00"
"6701 00 00","10.12.50.00"
"6702 10 00","32.99.55.00"
"6702 90 00","32.99.55.00"
"6703 00 00","32.99.30.00"
"6704 11 00","32.99.30.00"
"6704 19 00","32.99.30.00"
"6704 20 00","32.99.30.00"
"6704 90 00","32.99.30.00"
"6801 00 00","23.70.12.10"
"6802 10 00","23.70.12.30"
"6802 21 00","23.70.11.00"
"6802 23 00","23.70.12.60"
"6802 29 00","23.70.12.70"
"6802 91 10","23.70.11.00"
"6802 91 90","23.70.11.00"
"6802 92 10","23.70.12.70"
"6802 92 90","23.70.12.70"
"6802 93 10","23.70.12.60"
"6802 93 90","23.70.12.60"
"6802 99 10","23.70.12.70"
"6802 99 90","23.70.12.70"
"6803 00 10","23.70.12.80"
"6803 00 90","23.70.12.80"
"6804 10 00","23.91.11.10"
"6804 21 00","23.91.11.20"
"6804 22 12","23.91.11.40"
"6804 22 18","23.91.11.30"
"6804 22 30","23.91.11.50"
"6804 22 50","23.91.11.90"
"6804 22 90","23.91.11.90"
"6804 23 00","23.91.11.90"
"6804 30 00","23.91.11.90"
"6805 10 00","23.91.12.30"
"6805 20 00","23.91.12.50"
"6805 30 10","23.91.12.90"
"6805 30 20","23.91.12.90"
"6805 30 80","23.91.12.90"
"6806 10 00","23.99.19.10"
"6806 20 10","23.99.19.20"
"6806 20 90","23.99.19.20"
"6806 90 00","23.99.19.30"
"6807 10 10","23.99.12.53"
"6807 10 90","23.99.12.59"
"6807 90 00","23.99.12.90"
"6808 00 00","23.65.11.00"
"6809 11 00","23.62.10.50"
"6809 19 00","23.62.10.90"
"6809 90 00","23.69.11.00"
"6810 11 10","23.61.11.30"
"6810 11 90","23.61.11.30"
"6810 19 10","23.61.11.50"
"6810 19 31","23.61.11.50"
"6810 19 39","23.61.11.50"
"6810 19 90","23.61.11.50"
"6810 91 10","23.61.12.00"
"6810 91 90","23.61.12.00"
"6810 99 00","23.69.19.Z0"
"6811 40 00","23.65.12.20"
"6811 81 00","23.65.12.40"
"6811 82 10","23.65.12.40"
"6811 82 90","23.65.12.40"
"6811 83 00","23.65.12.60"
"6811 89 00","23.65.12.80"
"6812 80 10","23.99.11.00"
"6812 80 90","23.99.11.00"
"6812 91 00","23.99.11.00"
"6812 92 00","23.99.11.00"
"6812 93 00","23.99.11.00"
"6812 99 10","23.99.11.00"
"6812 99 90","23.99.11.00"
"6813 20 00","23.99.11.00"
"6813 81 00","23.99.11.00"
"6813 89 00","23.99.11.00"
"6814 10 00","23.99.19.50"
"6814 90 00","23.99.19.50"
"6815 10 10","23.99.19.70"
"6815 10 90","23.99.19.70"
"6815 20 00","23.99.19.80"
"6815 91 00","23.20.14.10"
"6815 99 10","23.99.19.90"
"6815 99 90","23.99.19.90"
"6901 00 00","23.20.11.00"
"6902 10 00","23.20.12.10"
"6902 20 10","23.20.12.33"
"6902 20 91","23.20.12.35"
"6902 20 99","23.20.12.37"
"6902 90 00","23.20.12.90"
"6903 10 00","23.20.14.30"
"6903 20 10","23.20.14.55"
"6903 20 90","23.20.14.59"
"6903 90 10","23.20.14.30"
"6903 90 90","23.20.14.90"
"6904 10 00","23.32.11.10"
"6904 90 00","23.32.11.30"
"6905 10 00","23.32.12.50"
"6905 90 00","23.32.12.70"
"6906 00 00","23.32.13.00"
"6907 10 00","23.31.10.10"
"6907 90 10","23.31.10.30"
"6907 90 91","23.31.10.53"
"6907 90 93","23.31.10.57"
"6907 90 99","23.31.10.57"
"6908 10 10","23.31.10.20"
"6908 10 90","23.31.10.20"
"6908 90 11","23.31.10.71"
"6908 90 21","23.31.10.79"
"6908 90 29","23.31.10.79"
"6908 90 31","23.31.10.71"
"6908 90 51","23.31.10.79"
"6908 90 91","23.31.10.73"
"6908 90 93","23.31.10.75"
"6908 90 99","23.31.10.79"
"6909 11 00","23.44.11.00"
"6909 12 00","23.44.12.10"
"6909 19 00","23.44.12.10"
"6909 90 00","23.49.11.00"
"6910 10 00","23.42.10.30"
"6910 90 00","23.42.10.50"
"6911 10 00","23.41.11.30"
"6911 90 00","23.41.11.50"
"6912 00 10","23.41.12.10"
"6912 00 30","23.41.12.30"
"6912 00 50","23.41.12.50"
"6912 00 90","23.41.12.90"
"6913 10 00","23.41.13.30"
"6913 90 10","23.41.13.50"
"6913 90 91","23.41.13.50"
"6913 90 93","23.41.13.50"
"6913 90 99","23.41.13.50"
"6914 10 00","23.49.12.30"
"6914 90 10","23.49.12.55"
"6914 90 90","23.49.12.59"
"7001 00 91","23.19.11.10"
"7001 00 99","23.19.11.10"
"7002 10 00","23.19.11.30"
"7002 20 10","23.19.11.30"
"7002 20 90","23.19.11.30"
"7002 31 00","23.19.11.50"
"7002 32 00","23.19.11.50"
"7002 39 00","23.19.11.50"
"7003 12 10","23.11.11.10"
"7003 12 91","23.11.11.10"
"7003 12 99","23.11.11.10"
"7003 19 10","23.11.11.10"
"7003 19 90","23.11.11.10"
"7003 20 00","23.11.11.30"
"7003 30 00","23.11.11.30"
"7004 20 10","23.11.11.50"
"7004 20 91","23.11.11.50"
"7004 20 99","23.11.11.50"
"7004 90 10","23.11.11.50"
"7004 90 70","23.11.11.50"
"7004 90 92","23.11.11.50"
"7004 90 98","23.11.11.50"
"7005 10 05","23.11.12.12"
"7005 10 25","23.11.12.14"
"7005 10 30","23.11.12.17"
"7005 10 80","23.11.12.17"
"7005 21 25","23.11.12.30"
"7005 21 30","23.11.12.30"
"7005 21 80","23.11.12.30"
"7005 29 25","23.11.12.90"
"7005 29 35","23.11.12.90"
"7005 29 80","23.11.12.90"
"7005 30 00","23.11.12.90"
"7006 00 10","23.12.11.50"
"7006 00 90","23.12.11.90"
"7007 11 10","23.12.12.10"
"7007 11 90","23.12.12.10"
"7007 19 10","23.12.12.30"
"7007 19 20","23.12.12.30"
"7007 19 80","23.12.12.30"
"7007 21 20","23.12.12.50"
"7007 21 80","23.12.12.50"
"7007 29 00","23.12.12.70"
"7008 00 20","23.12.13.30"
"7008 00 81","23.12.13.30"
"7008 00 89","23.12.13.30"
"7009 10 00","23.12.13.50"
"7009 91 00","23.12.13.90"
"7009 92 00","23.12.13.90"
"7010 10 00","23.19.23.50"
"7010 20 00","23.13.11.10"
"7010 90 10","23.13.11.10"
"7010 90 21","23.13.11.20"
"7010 90 31","23.13.11.30"
"7010 90 41","23.13.11.40"
"7010 90 43","23.13.11.40"
"7010 90 45","23.13.11.40"
"7010 90 47","23.13.11.40"
"7010 90 51","23.13.11.50"
"7010 90 53","23.13.11.50"
"7010 90 55","23.13.11.50"
"7010 90 57","23.13.11.50"
"7010 90 61","23.13.11.60"
"7010 90 67","23.13.11.60"
"7010 90 71","23.13.11.70"
"7010 90 79","23.13.11.70"
"7010 90 91","23.13.11.80"
"7010 90 99","23.13.11.80"
"7011 10 00","23.19.21.00"
"7011 20 00","23.19.21.00"
"7011 90 00","23.19.21.00"
"7013 10 00","23.13.13.60"
"7013 22 10","23.13.12.20"
"7013 22 90","23.13.12.40"
"7013 28 10","23.13.12.90"
"7013 28 90","23.13.12.90"
"7013 33 11","23.13.12.20"
"7013 33 19","23.13.12.20"
"7013 33 91","23.13.12.40"
"7013 33 99","23.13.12.40"
"7013 37 10","23.13.12.60"
"7013 37 51","23.13.12.90"
"7013 37 59","23.13.12.90"
"7013 37 91","23.13.12.90"
"7013 37 99","23.13.12.90"
"7013 41 10","23.13.13.10"
"7013 41 90","23.13.13.30"
"7013 42 00","23.13.13.50"
"7013 49 10","23.13.13.90"
"7013 49 91","23.13.13.90"
"7013 49 99","23.13.13.90"
"7013 91 10","23.13.13.10"
"7013 91 90","23.13.13.30"
"7013 99 00","23.13.13.90"
"7014 00 00","23.19.26.40"
"7015 10 00","23.19.22.00"
"7015 90 00","23.19.22.00"
"7016 10 00","23.19.26.40"
"7016 90 10","23.19.12.00"
"7016 90 80","23.19.12.00"
"7017 10 00","23.19.23.30"
"7017 20 00","23.19.23.30"
"7017 90 00","23.19.23.30"
"7018 10 11","23.19.26.70"
"7018 10 19","23.19.26.70"
"7018 10 30","23.19.26.70"
"7018 10 51","23.19.26.70"
"7018 10 59","23.19.26.70"
"7018 10 90","23.19.26.70"
"7018 20 00","23.19.26.70"
"7018 90 10","23.19.26.70"
"7018 90 90","23.19.26.70"
"7019 11 00","23.14.11.10"
"7019 12 00","23.14.11.30"
"7019 19 10","23.14.11.50"
"7019 19 90","23.14.11.70"
"7019 31 00","23.14.12.10"
"7019 32 00","23.14.12.30"
"7019 39 00","23.14.12.50"
"7019 40 00","13.20.46.00"
"7019 51 00","13.20.46.00"
"7019 52 00","13.20.46.00"
"7019 59 00","13.20.46.00"
"7019 90 10","23.14.12.93"
"7019 90 30","23.14.12.95"
"7019 90 91","23.14.12.99"
"7019 90 99","23.14.12.93"
"7020 00 05","23.19.26.90"
"7020 00 07","23.13.14.00"
"7020 00 08","23.13.14.00"
"7020 00 10","23.19.26.90"
"7020 00 30","23.19.26.90"
"7020 00 80","23.19.26.90"
"7101 22 00","32.12.11.00"
"7102 10 00","08.99.21.00"
"7102 21 00","08.99.22.00"
"7102 29 00","32.12.12.00"
"7102 31 00","08.99.21.00"
"7102 39 00","32.12.11.00"
"7103 10 00","08.99.21.00"
"7103 91 00","32.12.11.00"
"7103 99 00","32.12.11.00"
"7104 10 00","20.13.68.00"
"7104 20 00","20.13.68.00"
"7104 90 00","32.12.11.00"
"7105 10 00","32.12.12.00"
"7105 90 00","32.12.12.00"
"7106 10 00","24.41.10.30"
"7106 91 10","24.41.10.30"
"7106 91 90","24.41.10.30"
"7106 92 20","24.41.10.50"
"7106 92 80","24.41.10.50"
"7107 00 00","24.41.50.30"
"7108 11 00","24.41.20.30"
"7108 12 00","24.41.20.30"
"7108 13 10","24.41.20.50"
"7108 13 80","24.41.20.50"
"7108 20 00","24.41.20.70"
"7109 00 00","24.41.40.00"
"7110 11 00","24.41.30.30"
"7110 19 10","24.41.30.50"
"7110 19 80","24.41.30.50"
"7110 21 00","24.41.30.30"
"7110 29 00","24.41.30.50"
"7110 31 00","24.41.30.30"
"7110 39 00","24.41.30.50"
"7110 41 00","24.41.30.30"
"7110 49 00","24.41.30.50"
"7111 00 00","24.41.50.50"
"7113 11 00","32.12.13.30"
"7113 19 00","32.12.13.30"
"7113 20 00","32.12.13.30"
"7114 11 00","32.12.13.51"
"7114 19 00","32.12.13.53"
"7114 20 00","32.12.13.55"
"7115 10 00","24.41.30.70"
"7115 90 10","32.12.14.00"
"7115 90 90","32.12.14.00"
"7116 10 00","32.12.14.00"
"7116 20 11","32.12.14.00"
"7116 20 19","32.12.14.00"
"7116 20 90","32.12.14.00"
"7117 11 00","32.13.10.00"
"7117 19 10","32.13.10.00"
"7117 19 91","32.13.10.00"
"7117 19 99","32.13.10.00"
"7117 90 00","32.13.10.00"
"7118 10 10","32.11.10.00"
"7118 10 90","32.11.10.00"
"7118 90 00","32.11.10.00"
"7201 10 11","24.10.11.00"
"7201 10 19","24.10.11.00"
"7201 10 30","24.10.11.00"
"7201 10 90","24.10.11.00"
"7201 20 00","24.10.11.00"
"7201 50 10","24.10.11.00"
"7201 50 90","24.10.11.00"
"7202 11 20","24.10.12.15"
"7202 11 80","24.10.12.15"
"7202 19 00","24.10.12.15"
"7202 21 00","24.10.12.30"
"7202 29 10","24.10.12.30"
"7202 29 90","24.10.12.30"
"7202 30 00","24.10.12.45"
"7202 41 10","24.10.12.60"
"7202 41 90","24.10.12.60"
"7202 49 10","24.10.12.60"
"7202 49 50","24.10.12.60"
"7202 49 90","24.10.12.60"
"7202 50 00","24.10.12.90"
"7202 60 00","24.10.12.90"
"7202 70 00","24.10.12.75"
"7202 80 00","24.10.12.90"
"7202 91 00","24.10.12.90"
"7202 92 00","24.10.12.90"
"7202 93 00","24.10.12.90"
"7202 99 10","24.10.12.90"
"7202 99 30","24.10.12.90"
"7202 99 80","24.10.12.90"
"7203 10 00","24.10.13.00"
"7203 90 00","24.10.13.00"
"7204 50 00","24.10.14.20"
"7205 10 00","24.10.14.10"
"7205 21 00","24.10.14.10"
"7205 29 00","24.10.14.10"
"7206 10 00","24.10.21.Z0"
"7206 90 00","24.10.21.Z0"
"7207 11 11","24.10.21.Z0"
"7207 11 14","24.10.21.Z0"
"7207 11 16","24.10.21.Z0"
"7207 11 90","24.10.21.Z0"
"7207 12 10","24.10.21.10"
"7207 12 90","24.10.21.10"
"7207 19 12","24.10.21.Z0"
"7207 19 19","24.10.21.Z0"
"7207 19 80","24.10.21.Z0"
"7207 20 11","24.10.21.Z0"
"7207 20 15","24.10.21.Z0"
"7207 20 17","24.10.21.Z0"
"7207 20 19","24.10.21.Z0"
"7207 20 32","24.10.21.10"
"7207 20 39","24.10.21.10"
"7207 20 52","24.10.21.Z0"
"7207 20 59","24.10.21.Z0"
"7207 20 80","24.10.21.Z0"
"7208 10 00","24.10.31.10"
"7208 25 00","24.10.31.10"
"7208 26 00","24.10.31.10"
"7208 27 00","24.10.31.10"
"7208 36 00","24.10.31.10"
"7208 37 00","24.10.31.10"
"7208 38 00","24.10.31.10"
"7208 39 00","24.10.31.10"
"7208 40 00","24.10.31.30"
"7208 51 20","24.10.31.50"
"7208 51 20","24.10.T2.22"
"7208 51 91","24.10.T2.22"
"7208 51 91","24.10.31.50"
"7208 51 98","24.10.31.50"
"7208 51 98","24.10.T2.22"
"7208 52 10","24.10.31.50"
"7208 52 10","24.10.T2.22"
"7208 52 91","24.10.31.50"
"7208 52 91","24.10.T2.22"
"7208 52 99","24.10.31.50"
"7208 52 99","24.10.T2.22"
"7208 53 10","24.10.31.50"
"7208 53 10","24.10.T2.22"
"7208 53 90","24.10.31.30"
"7208 53 90","24.10.T2.22"
"7208 54 00","24.10.31.30"
"7208 90 20","24.10.31.50"
"7208 90 20","24.10.T2.22"
"7208 90 80","24.10.31.50"
"7208 90 80","24.10.T2.22"
"7209 15 00","24.10.41.Z0"
"7209 16 10","24.10.41.50"
"7209 16 90","24.10.41.Z0"
"7209 17 10","24.10.41.50"
"7209 17 90","24.10.41.Z0"
"7209 18 10","24.10.41.50"
"7209 18 91","24.10.41.Z0"
"7209 18 99","24.10.41.Z0"
"7209 25 00","24.10.41.Z0"
"7209 26 10","24.10.41.50"
"7209 26 90","24.10.41.Z0"
"7209 27 10","24.10.41.50"
"7209 27 90","24.10.41.Z0"
"7209 28 10","24.10.41.50"
"7209 28 90","24.10.41.Z0"
"7209 90 20","24.10.41.Z0"
"7209 90 80","24.10.41.Z0"
"7210 11 00","24.10.51.10"
"7210 11 00","24.10.T3.30"
"7210 12 20","24.10.51.10"
"7210 12 20","24.10.T3.30"
"7210 12 80","24.10.51.10"
"7210 12 80","24.10.T3.30"
"7210 20 00","24.10.51.30"
"7210 20 00","24.10.T3.40"
"7210 30 00","24.10.51.20"
"7210 30 00","24.10.T3.50"
"7210 41 00","24.10.51.30"
"7210 41 00","24.10.T3.40"
"7210 49 00","24.10.51.30"
"7210 49 00","24.10.T3.40"
"7210 50 00","24.10.51.10"
"7210 50 00","24.10.T3.30"
"7210 61 00","24.10.51.30"
"7210 61 00","24.10.T3.40"
"7210 69 00","24.10.51.30"
"7210 69 00","24.10.T3.40"
"7210 70 10","24.10.51.10"
"7210 70 10","24.10.T3.30"
"7210 70 80","24.10.51.40"
"7210 70 80","24.10.T3.60"
"7210 90 30","24.10.51.50"
"7210 90 30","24.10.T2.22"
"7210 90 40","24.10.51.10"
"7210 90 40","24.10.T3.30"
"7210 90 80","24.10.51.30"
"7210 90 80","24.10.T3.40"
"7211 13 00","24.10.32.10"
"7211 13 00","24.10.T2.22"
"7211 14 00","24.10.32.30"
"7211 19 00","24.10.32.30"
"7211 23 20","24.32.10.25"
"7211 23 30","24.32.10.Z1"
"7211 23 80","24.32.10.Z1"
"7211 29 00","24.32.10.Z1"
"7211 90 20","24.32.10.Z1"
"7211 90 80","24.32.10.Z1"
"7212 10 10","24.10.51.10"
"7212 10 10","24.10.T3.30"
"7212 10 90","24.32.20.Z1"
"7212 20 00","24.32.20.Z1"
"7212 30 00","24.32.20.Z1"
"7212 40 20","24.10.T3.30"
"7212 40 80","24.32.20.Z2"
"7212 50 20","24.32.20.Z1"
"7212 50 30","24.32.20.Z1"
"7212 50 40","24.32.20.Z1"
"7212 50 61","24.32.20.Z1"
"7212 50 69","24.32.20.Z1"
"7212 50 90","24.32.20.Z1"
"7212 60 00","24.32.20.10"
"7213 10 00","24.10.61.10"
"7213 10 00","24.10.T2.31"
"7213 20 00","24.10.61.20"
"7213 20 00","24.10.T2.31"
"7213 91 10","24.10.61.30"
"7213 91 10","24.10.T2.31"
"7213 91 20","24.10.61.40"
"7213 91 20","24.10.T2.31"
"7213 91 41","24.10.61.90"
"7213 91 41","24.10.T2.31"
"7213 91 49","24.10.61.90"
"7213 91 49","24.10.T2.31"
"7213 91 70","24.10.61.90"
"7213 91 70","24.10.T2.31"
"7213 91 90","24.10.61.90"
"7213 91 90","24.10.T2.31"
"7213 99 10","24.10.61.90"
"7213 99 10","24.10.T2.31"
"7213 99 90","24.10.61.90"
"7213 99 90","24.10.T2.31"
"7214 10 00","24.10.62.50"
"7214 10 00","24.10.T2.42"
"7214 20 00","24.10.62.10"
"7214 20 00","24.10.T2.41"
"7214 30 00","24.10.62.30"
"7214 30 00","24.10.T2.42"
"7214 91 10","24.10.62.50"
"7214 91 10","24.10.T2.42"
"7214 91 90","24.10.62.50"
"7214 91 90","24.10.T2.42"
"7214 99 10","24.10.62.10"
"7214 99 10","24.10.T2.41"
"7214 99 31","24.10.62.50"
"7214 99 31","24.10.T2.42"
"7214 99 39","24.10.62.50"
"7214 99 39","24.10.T2.42"
"7214 99 50","24.10.62.50"
"7214 99 50","24.10.T2.42"
"7214 99 71","24.10.62.50"
"7214 99 71","24.10.T2.42"
"7214 99 79","24.10.62.50"
"7214 99 79","24.10.T2.42"
"7214 99 95","24.10.62.50"
"7214 99 95","24.10.T2.42"
"7215 10 00","24.31.10.10"
"7215 50 11","24.31.10.30"
"7215 50 19","24.31.10.20"
"7215 50 80","24.31.10.50"
"7215 90 00","24.31.10.40"
"7216 10 00","24.10.71.40"
"7216 10 00","24.10.T2.43"
"7216 21 00","24.10.71.40"
"7216 21 00","24.10.T2.43"
"7216 22 00","24.10.71.40"
"7216 22 00","24.10.T2.43"
"7216 31 10","24.10.71.10"
"7216 31 10","24.10.T2.44"
"7216 31 90","24.10.71.10"
"7216 31 90","24.10.T2.44"
"7216 32 11","24.10.71.20"
"7216 32 11","24.10.T2.44"
"7216 32 19","24.10.71.20"
"7216 32 19","24.10.T2.44"
"7216 32 91","24.10.71.20"
"7216 32 91","24.10.T2.44"
"7216 32 99","24.10.71.20"
"7216 32 99","24.10.T2.44"
"7216 33 10","24.10.71.30"
"7216 33 10","24.10.T2.44"
"7216 33 90","24.10.71.30"
"7216 33 90","24.10.T2.44"
"7216 40 10","24.10.71.40"
"7216 40 10","24.10.T2.43"
"7216 40 90","24.10.71.40"
"7216 40 90","24.10.T2.43"
"7216 50 10","24.10.71.40"
"7216 50 10","24.10.T2.43"
"7216 50 91","24.10.71.40"
"7216 50 91","24.10.T2.43"
"7216 50 99","24.10.71.40"
"7216 50 99","24.10.T2.43"
"7216 61 10","24.33.11.10"
"7216 61 90","24.33.11.10"
"7216 69 00","24.31.10.60"
"7216 91 10","24.33.20.00"
"7216 91 80","24.33.11.30"
"7216 99 00","24.33.11.50"
"7216 99 00","24.10.T2.43"
"7217 10 10","24.34.11.30"
"7217 10 31","24.34.11.30"
"7217 10 39","24.34.11.30"
"7217 10 50","24.34.11.50"
"7217 10 90","24.34.11.70"
"7217 20 10","24.34.11.30"
"7217 20 30","24.34.11.30"
"7217 20 50","24.34.11.50"
"7217 20 90","24.34.11.70"
"7217 30 41","24.34.11.30"
"7217 30 49","24.34.11.30"
"7217 30 50","24.34.11.50"
"7217 30 90","24.34.11.70"
"7217 90 20","24.34.11.30"
"7217 90 50","24.34.11.50"
"7217 90 90","24.34.11.70"
"7218 10 00","24.10.22.Z0"
"7218 91 10","24.10.22.10"
"7218 91 80","24.10.22.10"
"7218 99 11","24.10.22.Z0"
"7218 99 19","24.10.22.Z0"
"7218 99 20","24.10.22.Z0"
"7218 99 80","24.10.22.Z0"
"7219 11 00","24.10.33.Z0"
"7219 12 10","24.10.33.Z0"
"7219 12 90","24.10.33.Z0"
"7219 13 10","24.10.33.Z0"
"7219 13 90","24.10.33.Z0"
"7219 14 10","24.10.33.Z0"
"7219 14 90","24.10.33.Z0"
"7219 21 10","24.10.33.40"
"7219 21 10","24.10.T2.22"
"7219 21 90","24.10.33.40"
"7219 21 90","24.10.T2.22"
"7219 22 10","24.10.33.30"
"7219 22 90","24.10.33.30"
"7219 23 00","24.10.33.30"
"7219 24 00","24.10.33.30"
"7219 31 00","24.10.42.00"
"7219 32 10","24.10.42.00"
"7219 32 90","24.10.42.00"
"7219 33 10","24.10.42.00"
"7219 33 90","24.10.42.00"
"7219 34 10","24.10.42.00"
"7219 34 90","24.10.42.00"
"7219 35 10","24.10.42.00"
"7219 35 90","24.10.42.00"
"7219 90 20","24.10.42.00"
"7219 90 80","24.10.42.00"
"7220 11 00","24.10.34.Z0"
"7220 12 00","24.10.34.Z0"
"7220 20 21","24.32.10.Z2"
"7220 20 29","24.32.10.Z2"
