"CN 2006 - PRODCOM 2006",,
"Source","Target"
"8519 39 00","32.30.31.39"
"8519 40 00","32.30.31.50"
"8519 92 00","32.30.31.75"
"8519 93 31","32.30.31.75"
"8519 93 39","32.30.31.75"
"8519 93 81","32.30.31.75"
"8519 93 89","32.30.31.75"
"8519 99 12","32.30.31.79"
"8519 99 18","32.30.31.79"
"8519 99 90","32.30.31.79"
"8520 10 00","32.30.32.30"
"8520 20 00","32.30.32.50"
"8520 32 11","32.30.32.75"
"8520 32 19","32.30.32.75"
"8520 32 30","32.30.32.75"
"8520 32 50","32.30.32.75"
"8520 32 91","32.30.32.79"
"8520 32 99","32.30.32.79"
"8520 33 11","32.30.32.75"
"8520 33 19","32.30.32.75"
"8520 33 30","32.30.32.75"
"8520 33 90","32.30.32.75"
"8520 39 10","32.30.32.79"
"8520 39 90","32.30.32.79"
"8520 90 00","32.30.32.90"
"8521 10 20","32.30.33.39"
"8521 10 95","32.30.33.50"
"8521 90 00","32.30.33.70"
"8522 10 00","32.30.51.30"
"8522 90 30","32.30.51.50"
"8522 90 41","32.30.51.70"
"8522 90 49","32.30.51.70"
"8522 90 70","32.30.51.70"
"8522 90 80","32.30.51.70"
"8523 11 00","24.65.10.00"
"8523 12 00","24.65.10.00"
"8523 13 00","24.65.10.00"
"8523 20 10","24.65.10.00"
"8523 20 90","24.65.10.00"
"8523 30 00","24.65.10.00"
"8523 90 10","24.65.10.00"
"8523 90 30","24.65.10.00"
"8523 90 90","24.65.10.00"
"8524 10 00","22.14.11.30"
"8524 32 10","22.14.11.50"
"8524 32 90","22.14.11.50"
"8524 51 00","22.14.12.30"
"8524 52 00","22.14.12.50"
"8525 10 20","32.20.11.50"
"8525 10 80","32.20.11.50"
"8525 20 20","32.20.11.70"
"8525 20 80","32.20.11.70"
"8525 30 10","32.20.12.90"
"8525 30 90","32.20.12.90"
"8525 40 11","32.30.33.35"
"8525 40 19","32.30.33.35"
"8525 40 91","32.30.33.35"
"8525 40 99","32.30.33.35"
"8526 10 00","33.20.20.30"
"8526 91 20","33.20.20.50"
"8526 91 80","33.20.20.50"
"8526 92 00","33.20.20.70"
"8527 12 10","32.30.11.55"
"8527 12 90","32.30.11.55"
"8527 13 10","32.30.11.55"
"8527 13 91","32.30.11.55"
"8527 13 99","32.30.11.55"
"8527 19 00","32.30.11.59"
"8527 21 20","32.30.12.70"
"8527 21 52","32.30.12.70"
"8527 21 59","32.30.12.70"
"8527 21 70","32.30.12.70"
"8527 21 92","32.30.12.70"
"8527 21 98","32.30.12.70"
"8527 29 00","32.30.12.90"
"8527 31 11","32.30.11.75"
"8527 31 19","32.30.11.75"
"8527 31 91","32.30.11.75"
"8527 31 93","32.30.11.75"
"8527 31 98","32.30.11.75"
"8527 32 10","32.30.11.77"
"8527 32 90","32.30.11.77"
"8527 39 20","32.30.11.79"
"8527 39 80","32.30.11.79"
"8527 90 20","32.30.44.50"
"8527 90 80","32.30.44.90"
"8528 12 10","32.30.20.20"
"8528 12 20","32.30.20.30"
"8528 12 52","32.30.20.50"
"8528 12 54","32.30.20.50"
"8528 12 56","32.30.20.50"
"8528 12 58","32.30.20.50"
"8528 12 62","32.30.20.50"
"8528 12 66","32.30.20.50"
"8528 12 70","32.30.20.50"
"8528 12 81","32.30.20.60"
"8528 12 89","32.30.20.60"
"8528 12 90","32.30.20.75"
"8528 12 91","32.30.20.75"
"8528 12 94","32.30.20.75"
"8528 12 95","32.30.20.75"
"8528 12 98","32.30.20.79"
"8528 13 00","32.30.20.85"
"8528 21 14","32.30.20.45"
"8528 21 16","32.30.20.45"
"8528 21 18","32.30.20.45"
"8528 21 90","32.30.20.49"
"8528 22 00","32.30.20.83"
"8528 30 05","32.30.20.20"
"8528 30 20","32.30.20.20"
"8528 30 90","32.30.20.20"
"8529 10 13","32.30.52.70"
"8529 10 20","32.30.52.20"
"8529 10 31","32.30.52.35"
"8529 10 39","32.30.52.39"
"8529 10 65","32.30.52.50"
"8529 10 75","32.30.52.70"
"8529 10 85","32.30.52.70"
"8529 10 99","32.30.52.70"
"8529 90 40","32.30.52.80"
"8529 90 51","32.30.52.80"
"8529 90 59","32.30.52.80"
"8529 90 60","32.30.52.80"
"8529 90 81","32.30.52.80"
"8529 90 95","32.30.52.80"
"8530 10 00","31.62.11.10"
"8530 80 00","31.62.11.30"
"8530 90 00","31.62.16.30"
"8531 10 20","31.62.11.55"
"8531 10 30","31.62.11.57"
"8531 10 95","31.62.11.53"
"8531 20 20","31.62.11.75"
"8531 20 40","31.62.11.73"
"8531 20 95","31.62.11.73"
"8531 80 20","31.62.11.90"
"8531 80 95","31.62.11.90"
"8531 90 20","31.62.16.50"
"8531 90 80","31.62.16.50"
"8532 10 00","32.10.11.00"
"8532 21 00","32.10.12.30"
"8532 22 00","32.10.12.50"
"8532 23 00","32.10.12.73"
"8532 24 00","32.10.12.75"
"8532 25 00","32.10.12.77"
"8532 29 00","32.10.12.79"
"8532 30 00","32.10.13.00"
"8532 90 00","32.10.71.00"
"8533 10 00","32.10.20.20"
"8533 21 00","32.10.20.35"
"8533 29 00","32.10.20.37"
"8533 31 00","32.10.20.55"
"8533 39 00","32.10.20.57"
"8533 40 10","32.10.20.70"
"8533 40 90","32.10.20.70"
"8533 90 00","32.10.72.00"
"8534 00 11","32.10.30.50"
"8534 00 19","32.10.30.70"
"8534 00 90","32.10.30.90"
"8535 10 00","31.20.10.10"
"8535 21 00","31.20.10.30"
"8535 29 00","31.20.10.40"
"8535 30 10","31.20.10.53"
"8535 30 90","31.20.10.55"
"8535 40 00","31.20.10.70"
"8535 90 00","31.20.10.90"
"8536 10 10","31.20.21.30"
"8536 10 50","31.20.21.50"
"8536 10 90","31.20.21.70"
"8536 20 10","31.20.22.30"
"8536 20 90","31.20.22.50"
"8536 30 10","31.20.23.30"
"8536 30 30","31.20.23.50"
"8536 30 90","31.20.23.70"
"8536 41 10","31.20.24.33"
"8536 41 90","31.20.24.35"
"8536 49 00","31.20.24.50"
"8536 50 03","31.20.25.00"
"8536 50 05","31.20.25.00"
"8536 50 07","31.20.25.00"
"8536 50 11","31.20.25.00"
"8536 50 15","31.20.25.00"
"8536 50 19","31.20.25.00"
"8536 50 80","31.20.25.00"
"8536 61 10","31.20.26.00"
"8536 61 90","31.20.26.00"
"8536 69 10","31.20.27.10"
"8536 69 30","31.20.27.30"
"8536 69 90","31.20.27.50"
"8536 90 01","31.20.27.60"
"8536 90 10","31.20.27.70"
"8536 90 20","31.20.27.80"
"8536 90 85","31.20.27.80"
"8537 10 10","31.20.31.30"
"8537 10 91","31.20.31.50"
"8537 10 99","31.20.31.70"
"8537 20 91","31.20.32.03"
"8537 20 99","31.20.32.05"
"8538 10 00","31.20.40.30"
"8538 90 11","31.20.40.90"
"8538 90 19","31.20.40.90"
"8538 90 91","31.20.40.90"
"8538 90 99","31.20.40.90"
"8539 10 00","31.50.11.00"
"8539 21 30","31.50.12.50"
"8539 21 92","31.50.12.93"
"8539 21 98","31.50.12.95"
"8539 22 10","31.50.13.00"
"8539 22 90","31.50.13.00"
"8539 29 30","31.50.14.60"
"8539 29 92","31.50.14.93"
"8539 29 98","31.50.14.95"
"8539 31 10","31.50.15.10"
"8539 31 90","31.50.15.30"
"8539 32 10","31.50.15.53"
"8539 32 50","31.50.15.56"
"8539 32 90","31.50.15.59"
"8539 39 00","31.50.15.59"
"8539 41 00","31.50.15.70"
"8539 49 10","31.50.15.70"
"8539 49 30","31.50.15.70"
"8539 90 10","31.50.41.00"
"8539 90 90","31.50.41.00"
"8540 11 11","32.10.41.35"
"8540 11 13","32.10.41.35"
"8540 11 15","32.10.41.35"
"8540 11 19","32.10.41.35"
"8540 11 91","32.10.41.35"
"8540 11 99","32.10.41.35"
"8540 12 00","32.10.41.37"
"8540 20 10","32.10.41.50"
"8540 20 80","32.10.41.50"
"8540 40 00","32.10.41.39"
"8540 50 00","32.10.41.39"
"8540 60 00","32.10.41.39"
"8540 71 00","32.10.42.00"
"8540 72 00","32.10.42.00"
"8540 79 00","32.10.42.00"
"8540 81 00","32.10.42.00"
"8540 89 00","32.10.42.00"
"8540 91 00","32.10.73.20"
"8540 99 00","32.10.73.30"
"8541 10 00","32.10.51.25"
"8541 21 00","32.10.51.55"
"8541 29 00","32.10.51.57"
"8541 30 00","32.10.51.70"
"8541 40 10","32.10.52.35"
"8541 40 90","32.10.52.37"
"8541 50 00","32.10.52.50"
"8541 60 00","32.10.52.70"
"8541 90 00","32.10.73.50"
"8542 10 00","32.10.61.00"
"8542 21 01","32.10.62.15"
"8542 21 05","32.10.62.17"
"8542 21 11","32.10.62.25"
"8542 21 13","32.10.62.27"
"8542 21 15","32.10.62.27"
"8542 21 17","32.10.62.27"
"8542 21 20","32.10.62.34"
"8542 21 25","32.10.62.54"
"8542 21 31","32.10.62.65"
"8542 21 33","32.10.62.65"
"8542 21 35","32.10.62.65"
"8542 21 37","32.10.62.65"
"8542 21 39","32.10.62.65"
"8542 21 41","32.10.62.69"
"8542 21 45","32.10.62.70"
"8542 21 50","32.10.62.93"
"8542 21 61","32.10.62.93"
"8542 21 69","32.10.62.93"
"8542 21 71","32.10.62.93"
"8542 21 73","32.10.62.93"
"8542 21 81","32.10.62.93"
"8542 21 83","32.10.62.93"
"8542 21 85","32.10.62.93"
"8542 21 91","32.10.62.93"
"8542 21 99","32.10.62.93"
"8542 29 10","32.10.62.95"
"8542 29 20","32.10.62.95"
"8542 29 30","32.10.62.95"
"8542 29 50","32.10.62.95"
"8542 29 60","32.10.62.95"
"8542 29 70","32.10.62.95"
"8542 29 90","32.10.62.95"
"8542 60 00","32.10.62.97"
"8542 70 00","32.10.62.99"
"8542 90 00","32.10.73.70"
"8543 11 00","31.62.13.30"
"8543 19 00","31.62.13.30"
"8543 20 00","31.62.13.50"
"8543 30 20","31.62.13.70"
"8543 30 80","31.62.13.70"
"8543 40 00","31.62.13.90"
"8543 81 00","31.62.13.90"
"8543 89 15","31.62.13.90"
"8543 89 20","31.62.13.90"
"8543 89 51","31.62.13.90"
"8543 89 55","31.62.13.90"
"8543 89 59","31.62.13.90"
"8543 89 65","31.62.13.90"
"8543 89 73","31.62.13.90"
"8543 89 75","31.62.13.90"
"8543 89 79","31.62.13.90"
"8543 89 97","31.62.13.90"
"8543 90 20","31.62.16.70"
"8543 90 30","31.62.16.70"
"8543 90 40","31.62.16.70"
"8543 90 95","31.62.16.70"
"8544 11 10","31.30.11.30"
"8544 11 90","31.30.11.50"
"8544 19 10","31.30.11.30"
"8544 19 90","31.30.11.50"
"8544 20 00","31.30.12.00"
"8544 30 00","31.61.10.00"
"8544 41 10","31.30.13.30"
"8544 41 90","31.30.13.50"
"8544 49 20","31.30.13.30"
"8544 49 80","31.30.13.50"
"8544 51 10","31.30.13.70"
"8544 51 90","31.30.13.70"
"8544 59 10","31.30.13.70"
"8544 59 20","31.30.13.70"
"8544 59 80","31.30.13.70"
"8544 60 10","31.30.14.00"
"8544 60 90","31.30.14.00"
"8544 70 00","31.30.15.00"
"8545 11 00","31.62.15.30"
"8545 19 10","31.62.15.50"
"8545 19 90","31.62.15.50"
"8545 20 00","31.62.15.70"
"8545 90 10","31.62.15.90"
"8545 90 90","31.62.15.90"
"8546 10 00","26.15.25.00"
"8546 20 10","26.23.10.33"
"8546 20 91","26.23.10.35"
"8546 20 99","26.23.10.39"
"8546 90 10","31.62.14.30"
"8546 90 90","31.62.14.30"
"8547 10 10","26.23.10.53"
"8547 10 90","26.23.10.55"
"8547 20 00","25.24.26.00"
"8547 90 00","31.62.14.50"
"8548 90 10","31.62.16.90"
"8548 90 90","31.62.16.90"
"8601 10 00","35.20.11.00"
"8601 20 00","35.20.13.30"
"8602 10 00","35.20.12.00"
"8602 90 00","35.20.13.90"
"8603 10 00","35.20.20.30"
"8603 90 00","35.20.20.90"
"8604 00 00","35.20.31.00"
"8605 00 00","35.20.32.00"
"8606 10 00","35.20.33.30"
"8606 20 00","35.20.33.30"
"8606 30 00","35.20.33.50"
"8606 91 10","35.20.33.30"
"8606 91 90","35.20.33.30"
"8606 92 00","35.20.33.50"
"8606 99 00","35.20.33.50"
"8607 11 00","35.20.40.30"
"8607 12 00","35.20.40.30"
"8607 19 01","35.20.40.30"
"8607 19 11","35.20.40.30"
"8607 19 18","35.20.40.30"
"8607 19 91","35.20.40.30"
"8607 19 99","35.20.40.30"
"8607 21 10","35.20.40.30"
"8607 21 90","35.20.40.30"
"8607 29 10","35.20.40.30"
"8607 29 90","35.20.40.30"
"8607 30 01","35.20.40.30"
"8607 30 99","35.20.40.30"
"8607 91 10","35.20.40.30"
"8607 91 91","35.20.40.30"
"8607 91 99","35.20.40.30"
"8607 99 10","35.20.40.30"
"8607 99 30","35.20.40.30"
"8607 99 50","35.20.40.30"
"8607 99 90","35.20.40.30"
"8608 00 10","35.20.40.55"
"8608 00 30","35.20.40.59"
"8608 00 90","35.20.40.58"
"8609 00 10","34.20.21.00"
"8609 00 90","34.20.21.00"
"8701 10 00","29.31.10.00"
"8701 20 10","34.10.44.00"
"8701 30 10","29.52.50.00"
"8701 30 90","29.52.50.00"
"8701 90 11","29.31.21.30"
"8701 90 20","29.31.21.50"
"8701 90 25","29.31.22.00"
"8701 90 31","29.31.23.30"
"8701 90 35","29.31.23.50"
"8701 90 39","29.31.23.70"
"8701 90 90","29.31.24.00"
"8702 10 11","34.10.30.35"
"8702 10 91","34.10.30.33"
"8702 90 11","34.10.30.55"
"8702 90 31","34.10.30.53"
"8702 90 90","34.10.30.59"
"8703 10 11","34.10.53.00"
"8703 10 18","34.10.53.00"
"8703 21 10","34.10.21.33"
"8703 22 10","34.10.21.36"
"8703 23 11","34.10.22.50"
"8703 23 19","34.10.22.30"
"8703 24 10","34.10.22.30"
"8703 31 10","34.10.23.10"
"8703 32 11","34.10.23.53"
"8703 32 19","34.10.23.30"
"8703 33 11","34.10.23.55"
"8703 33 19","34.10.23.40"
"8703 90 10","34.10.24.30"
"8703 90 90","34.10.24.90"
"8704 10 10","34.10.51.00"
"8704 10 90","34.10.51.00"
"8704 21 10","34.10.41.10"
"8704 21 31","34.10.41.10"
"8704 21 91","34.10.41.10"
"8704 22 10","34.10.41.30"
"8704 22 91","34.10.41.30"
"8704 23 10","34.10.41.40"
"8704 23 91","34.10.41.40"
"8704 31 10","34.10.42.30"
"8704 31 31","34.10.42.30"
"8704 31 91","34.10.42.30"
"8704 32 10","34.10.42.50"
"8704 32 91","34.10.42.50"
"8704 90 00","34.10.42.90"
"8705 10 00","34.10.52.00"
"8705 20 00","34.10.54.10"
"8705 30 00","34.10.54.30"
"8705 40 00","34.10.54.50"
"8705 90 10","34.10.54.90"
"8705 90 30","34.10.54.90"
"8705 90 90","34.10.54.90"
"8706 00 11","34.10.45.00"
"8706 00 19","34.10.45.00"
"8706 00 91","34.10.45.00"
"8706 00 99","34.10.45.00"
"8707 10 10","34.20.10.30"
"8707 10 90","34.20.10.30"
"8707 90 10","34.20.10.50"
"8707 90 90","34.20.10.50"
"8708 10 10","34.30.20.10"
"8708 10 90","34.30.20.10"
"8708 21 10","34.30.30.30"
"8708 21 90","34.30.30.30"
"8708 29 10","34.30.30.90"
"8708 29 90","34.30.30.90"
"8708 31 10","34.30.20.23"
"8708 31 91","34.30.20.23"
"8708 31 99","34.30.20.23"
"8708 39 10","34.30.20.25"
"8708 39 90","34.30.20.25"
"8708 40 10","34.30.20.33"
"8708 40 90","34.30.20.33"
"8708 50 10","34.30.20.35"
"8708 50 90","34.30.20.35"
"8708 60 10","34.30.20.37"
"8708 60 91","34.30.20.37"
"8708 60 99","34.30.20.37"
"8708 70 10","34.30.20.40"
"8708 70 50","34.30.20.40"
"8708 70 91","34.30.20.40"
"8708 70 99","34.30.20.40"
"8708 80 10","34.30.20.50"
"8708 80 90","34.30.20.50"
"8708 91 10","34.30.20.61"
"8708 91 90","34.30.20.61"
"8708 92 10","34.30.20.63"
"8708 92 90","34.30.20.63"
"8708 93 10","34.30.20.65"
"8708 93 90","34.30.20.65"
"8708 94 10","34.30.20.67"
"8708 94 90","34.30.20.67"
"8708 99 11","34.30.20.80"
"8708 99 19","34.30.20.90"
"8708 99 30","34.30.20.90"
"8708 99 50","34.30.20.90"
"8708 99 92","34.30.20.90"
"8708 99 98","34.30.20.90"
"8709 11 10","29.22.15.73"
"8709 11 90","29.22.15.73"
"8709 19 10","29.22.15.75"
"8709 19 90","29.22.15.75"
"8709 90 00","29.22.19.70"
"8711 10 00","35.41.11.00"
"8711 20 10","35.41.12.13"
"8711 20 91","35.41.12.15"
"8711 20 93","35.41.12.15"
"8711 20 98","35.41.12.15"
"8711 30 10","35.41.12.30"
"8711 30 90","35.41.12.30"
"8711 40 00","35.41.12.50"
"8711 50 00","35.41.12.70"
"8711 90 00","35.41.13.00"
"8712 00 10","35.42.10.30"
"8712 00 30","35.42.10.50"
"8712 00 80","35.42.10.50"
"8713 10 00","35.43.11.30"
"8713 90 00","35.43.11.90"
"8714 11 00","35.41.20.30"
"8714 19 00","35.41.20.90"
"8714 20 00","35.43.12.00"
"8714 91 10","35.42.20.13"
"8714 91 30","35.42.20.15"
"8714 91 90","35.42.20.19"
"8714 92 10","35.42.20.23"
"8714 92 90","35.42.20.25"
"8714 93 10","35.42.20.27"
"8714 93 90","35.42.20.19"
"8714 94 10","35.42.20.33"
"8714 94 30","35.42.20.39"
"8714 94 90","35.42.20.19"
"8714 95 00","35.42.20.40"
"8714 96 10","35.42.20.53"
"8714 96 30","35.42.20.55"
"8714 96 90","35.42.20.19"
"8714 99 10","35.42.20.63"
"8714 99 30","35.42.20.65"
"8714 99 50","35.42.20.67"
"8714 99 90","35.42.20.19"
"8715 00 10","36.63.72.30"
"8715 00 90","36.63.72.50"
"8716 10 10","34.20.22.30"
"8716 10 91","34.20.22.93"
"8716 10 94","34.20.22.95"
"8716 10 96","34.20.22.95"
"8716 10 99","34.20.22.97"
"8716 20 00","29.32.50.40"
"8716 31 00","34.20.23.00"
"8716 39 10","34.20.23.00"
"8716 39 30","34.20.23.00"
"8716 39 51","34.20.23.00"
"8716 39 59","34.20.23.00"
"8716 40 00","34.20.23.00"
"8716 80 00","35.50.10.00"
"8716 90 10","34.20.30.30"
"8716 90 30","34.20.30.50"
"8716 90 50","34.20.30.70"
"8716 90 90","34.20.30.90"
"8801 10 00","35.30.21.00"
"8801 90 20","35.30.22.00"
"8801 90 80","35.30.22.00"
"8802 11 00","35.30.31.30"
"8802 12 00","35.30.31.50"
"8802 20 00","35.30.32.00"
"8802 30 00","35.30.33.00"
"8802 40 00","35.30.34.00"
"8802 60 10","35.30.40.00"
"8802 60 90","35.30.40.00"
"8803 10 00","35.30.50.30"
"8803 20 00","35.30.50.50"
"8803 30 00","35.30.50.90"
"8803 90 10","35.30.50.90"
"8803 90 20","35.30.50.90"
"8803 90 30","35.30.50.90"
"8803 90 90","35.30.50.90"
"8804 00 00","17.40.23.00"
"8805 10 10","35.30.14.30"
"8805 10 90","35.30.14.30"
"8805 21 00","35.30.14.50"
"8805 29 00","35.30.14.50"
"8901 10 10","35.11.21.30"
"8901 10 90","35.11.21.90"
"8901 20 10","35.11.22.30"
"8901 20 90","35.11.22.90"
"8901 30 10","35.11.23.30"
"8901 30 90","35.11.23.90"
"8901 90 10","35.11.24.70"
"8901 90 91","35.11.24.80"
"8901 90 99","35.11.24.90"
"8902 00 12","35.11.31.30"
"8902 00 18","35.11.31.30"
"8902 00 90","35.11.31.90"
"8903 10 10","35.12.12.34"
"8903 10 90","35.12.12.37"
"8903 91 10","35.12.11.30"
"8903 91 92","35.12.11.51"
"8903 91 99","35.12.11.57"
"8903 92 10","35.12.13.30"
"8903 92 91","35.12.13.55"
"8903 92 99","35.12.13.57"
"8903 99 10","35.12.13.93"
"8903 99 91","35.12.13.95"
"8903 99 99","35.12.13.97"
"8904 00 10","35.11.32.30"
"8904 00 91","35.11.32.50"
"8904 00 99","35.11.32.90"
"8905 10 10","35.11.33.30"
"8905 10 90","35.11.33.70"
"8905 20 00","35.11.40.00"
"8905 90 10","35.11.33.50"
"8905 90 90","35.11.33.70"
"8906 90 10","35.11.33.93"
"8906 90 91","35.11.33.95"
"8906 90 99","35.11.33.95"
"8907 10 00","35.11.50.00"
"8907 90 00","35.11.50.00"
"9001 10 10","33.40.21.15"
"9001 10 90","33.40.21.19"
"9001 20 00","33.40.21.30"
"9001 30 00","33.40.11.30"
"9001 40 20","33.40.11.53"
"9001 40 41","33.40.11.55"
"9001 40 49","33.40.11.59"
"9001 40 80","33.40.11.70"
"9001 50 20","33.40.11.53"
"9001 50 41","33.40.11.55"
"9001 50 49","33.40.11.59"
"9001 50 80","33.40.11.70"
"9001 90 00","33.40.21.53"
"9002 11 00","33.40.31.00"
"9002 19 00","33.40.21.70"
"9002 20 00","33.40.21.90"
"9002 90 00","33.40.21.55"
"9003 11 00","33.40.13.50"
"9003 19 10","33.40.13.90"
"9003 19 30","33.40.13.90"
"9003 19 90","33.40.13.90"
"9003 90 00","33.40.14.00"
"9004 10 10","33.40.12.50"
"9004 10 91","33.40.12.50"
"9004 10 99","33.40.12.50"
"9004 90 10","33.40.12.90"
"9004 90 90","33.40.12.90"
"9005 10 00","33.40.22.30"
"9005 80 00","33.40.22.50"
"9005 90 00","33.40.24.10"
"9006 10 10","33.40.32.30"
"9006 10 90","33.40.32.30"
"9006 20 00","33.40.32.50"
"9006 30 00","33.40.32.70"
"9006 40 00","33.40.33.10"
"9006 51 00","33.40.33.35"
"9006 52 00","33.40.33.39"
"9006 53 10","33.40.33.50"
"9006 53 90","33.40.33.50"
"9006 59 00","33.40.33.90"
"9006 61 00","33.40.36.15"
"9006 62 00","31.50.31.00"
"9006 69 00","33.40.36.19"
"9006 91 10","33.40.38.13"
"9006 91 90","33.40.38.13"
"9006 99 00","33.40.38.15"
"9007 11 00","33.40.34.30"
"9007 19 00","33.40.34.50"
"9007 20 00","33.40.35.30"
"9007 91 00","33.40.38.33"
"9007 92 00","33.40.38.35"
"9008 10 00","33.40.35.50"
"9008 20 00","33.40.37.00"
"9008 30 00","33.40.35.90"
"9008 40 00","33.40.36.30"
"9008 90 00","33.40.38.50"
"9009 11 00","30.01.21.70"
"9009 12 00","30.01.21.70"
"9009 21 00","30.01.21.85"
"9009 22 00","30.01.21.83"
"9009 30 00","30.01.21.85"
"9009 91 00","30.01.25.00"
"9009 92 00","30.01.25.00"
"9009 93 00","30.01.25.00"
"9009 99 00","30.01.25.00"
"9010 10 00","33.40.36.50"
"9010 41 00","33.40.36.70"
"9010 42 00","33.40.36.70"
"9010 49 00","33.40.36.70"
"9010 50 10","33.40.36.70"
"9010 50 90","33.40.36.70"
"9010 60 00","33.40.36.90"
"9010 90 10","33.40.38.70"
"9010 90 90","33.40.38.70"
"9011 10 10","33.40.22.73"
"9011 10 90","33.40.22.73"
"9011 20 10","33.40.22.75"
"9011 20 90","33.40.22.75"
"9011 80 00","33.40.22.79"
"9011 90 10","33.40.24.30"
"9011 90 90","33.40.24.30"
"9012 10 10","33.20.61.00"
"9012 10 90","33.20.61.00"
"9012 90 10","33.20.82.00"
"9012 90 90","33.20.82.00"
"9013 10 00","33.40.23.10"
"9013 20 00","33.40.23.30"
"9013 80 20","33.40.23.55"
"9013 80 30","33.40.23.55"
"9013 80 90","33.40.23.59"
"9013 90 10","33.40.24.50"
"9013 90 90","33.40.24.50"
"9014 10 00","33.20.11.30"
"9014 20 20","33.20.11.55"
"9014 20 80","33.20.11.55"
"9014 80 00","33.20.11.59"
"9014 90 00","33.20.81.10"
"9015 10 10","33.20.12.15"
"9015 10 90","33.20.12.19"
"9015 20 10","33.20.12.15"
"9015 20 90","33.20.12.19"
"9015 30 10","33.20.12.15"
"9015 30 90","33.20.12.19"
"9015 40 10","33.20.12.15"
"9015 40 90","33.20.12.19"
"9015 80 11","33.20.12.35"
"9015 80 19","33.20.12.39"
"9015 80 91","33.20.12.53"
"9015 80 93","33.20.12.55"
"9015 80 99","33.20.12.57"
"9015 90 00","33.20.81.20"
"9016 00 10","33.20.31.50"
"9016 00 90","33.20.31.80"
"9017 10 10","33.20.32.30"
"9017 10 90","33.20.32.30"
"9017 20 05","33.20.32.59"
"9017 20 11","33.20.32.53"
"9017 20 19","33.20.32.59"
"9017 20 31","33.20.32.55"
"9017 20 39","33.20.32.55"
"9017 20 90","33.20.32.59"
"9017 30 10","33.20.33.10"
"9017 30 90","33.20.33.30"
"9017 80 10","33.20.33.55"
"9017 80 90","33.20.33.59"
"9017 90 10","33.20.81.30"
"9017 90 90","33.20.81.30"
"9018 11 00","33.10.12.10"
"9018 12 00","33.10.12.30"
"9018 13 00","33.10.12.30"
"9018 14 00","33.10.12.30"
"9018 19 10","33.10.12.30"
"9018 19 90","33.10.12.30"
"9018 20 00","33.10.12.50"
"9018 31 10","33.10.15.11"
"9018 31 90","33.10.15.11"
"9018 32 10","33.10.15.13"
"9018 32 90","33.10.15.15"
"9018 39 00","33.10.15.17"
"9018 41 00","33.10.13.30"
"9018 49 10","33.10.13.50"
"9018 49 90","33.10.13.50"
"9018 50 10","33.10.15.20"
"9018 50 90","33.10.15.20"
"9018 90 10","33.10.15.33"
"9018 90 20","33.10.15.35"
"9018 90 30","33.10.15.53"
"9018 90 41","33.10.15.55"
"9018 90 49","33.10.15.55"
"9018 90 50","33.10.15.63"
"9018 90 60","33.10.15.65"
"9018 90 70","33.10.15.73"
"9018 90 75","33.10.15.79"
"9018 90 85","33.10.15.79"
"9019 10 10","33.10.16.53"
"9019 10 90","33.10.16.53"
"9019 20 00","33.10.16.55"
"9020 00 00","33.10.16.90"
"9021 10 10","33.10.17.39"
"9021 10 90","33.10.17.39"
"9021 21 10","33.10.17.53"
"9021 21 90","33.10.17.55"
"9021 29 00","33.10.17.59"
"9021 31 00","33.10.17.35"
"9021 39 10","33.10.17.90"
"9021 39 90","33.10.17.90"
"9021 40 00","33.10.18.33"
"9021 50 00","33.10.18.50"
"9021 90 10","33.10.18.39"
"9021 90 90","33.10.18.90"
"9022 12 00","33.10.11.15"
"9022 13 00","33.10.11.15"
"9022 14 00","33.10.11.15"
"9022 19 00","33.10.11.19"
"9022 21 00","33.10.11.35"
"9022 29 00","33.10.11.39"
"9022 30 00","33.10.11.50"
"9022 90 10","33.10.11.70"
"9022 90 90","33.10.11.70"
"9023 00 10","36.63.74.00"
"9023 00 80","36.63.74.00"
"9024 10 10","33.20.62.10"
"9024 10 91","33.20.62.33"
"9024 10 93","33.20.62.35"
"9024 10 99","33.20.62.39"
"9024 80 10","33.20.62.55"
"9024 80 91","33.20.62.59"
"9024 80 99","33.20.62.59"
"9024 90 00","33.20.81.41"
"9025 11 20","33.20.51.15"
"9025 11 80","33.20.51.19"
"9025 19 20","33.20.51.35"
"9025 19 80","33.20.51.39"
"9025 80 20","33.20.51.50"
"9025 80 40","33.20.51.75"
"9025 80 80","33.20.51.79"
"9025 90 00","33.20.81.43"
"9026 10 21","33.20.52.35"
"9026 10 29","33.20.52.39"
"9026 10 81","33.20.52.55"
"9026 10 89","33.20.52.59"
"9026 20 20","33.20.52.71"
"9026 20 40","33.20.52.74"
"9026 20 80","33.20.52.79"
"9026 80 20","33.20.52.83"
"9026 80 80","33.20.52.89"
"9026 90 00","33.20.81.45"
"9027 10 10","33.20.53.13"
"9027 10 90","33.20.53.19"
"9027 20 00","33.20.53.20"
"9027 30 00","33.20.53.30"
"9027 40 00","33.20.53.40"
"9027 50 00","33.20.53.50"
"9027 80 11","33.20.53.81"
"9027 80 13","33.20.53.83"
"9027 80 17","33.20.53.83"
"9027 80 91","33.20.53.85"
"9027 80 93","33.20.53.89"
"9027 80 97","33.20.53.89"
"9027 90 10","33.20.81.47"
"9027 90 50","33.20.81.47"
"9027 90 80","33.20.81.47"
