from;to;pcfrom;ex;opt;pcfrom_recode;N;pcto;ex ;opt;pcto_recode;N;source;;
2007;2008;15331463;ex;;;;10851300;ex;;;;;;
2007;2008;15331464;ex;;;;10391500;ex;;;;;;
2007;2008;15331464;ex;;;;10851300;ex;;;;;;
2007;2008;15331465;ex;;;;10391760;;;;;;;
2007;2008;15331465;ex;;;;10851300;ex;;;;;;
2007;2008;15331466;ex;;;;10391770;;;;;;;
2007;2008;15331466;ex;;;;10851300;ex;;;;;;
2007;2008;15331467;ex;;;;10391780;;;;;;;
2007;2008;15331467;ex;;;;10851300;ex;;;;;;
2007;2008;15331490;ex;;;;10391790;;;;;;;
2007;2008;15331490;ex;;;;10851300;ex;;;;;;
2007;2008;15331500;;;;;10391800;;;;;;;
2007;2008;15332100;;;;;10392100;;;;;;;
2007;2008;15332230;;;;;10392230;;;;;;;
2007;2008;15332290;;;;;10392290;;;;;;;
2007;2008;15332330;;;;;10392330;;;;;;;
2007;2008;15332390;;;;;10392390;;;;;;;
2007;2008;15332400;;;;;10392430;;;;;;;
2007;2008;15332510;;;;;10392510;;;;;;;
2007;2008;15332520;;;;;10392520;;;;;;;
2007;2008;15332530;;;;;10392410;;;;;;;
2007;2008;15332550;ex;;;;;;;;;;;
2007;2008;15332550;ex;;;;10392550;;;;;;;
2007;2008;15333000;;;;;10393000;;;;;;;
2007;2008;15339000;;;;;10399100;;;;;;;
2007;2008;15411130;;;;;10411100;;;;;;;
2007;2008;15411150;;;;;10411200;;;;;;;
2007;2008;15411190;;;;;10411900;;;;;;;
2007;2008;15411210;;;;;10412100;;;;;;;
2007;2008;15411220;;;;;10412200;;;;;;;
2007;2008;15411230;;;;;10412310;;;;;;;
2007;2008;15411240;;;;;10412400;;;;;;;
2007;2008;15411250;;;;;10412500;;;;;;;
2007;2008;15411260;;;;;10412600;;;;;;;
2007;2008;15411310;;;;;10412700;;;;;;;
2007;2008;15411330;;;;;10412800;;;;;;;
2007;2008;15411350;;;;;10412900;ex;;;;;;
2007;2008;15411370;;;;;10412900;ex;;;;;;
2007;2008;15412000;;;;;10413000;;;;;;;
2007;2008;15413130;;;;;10414130;;;;;;;
2007;2008;15413150;;;;;10414150;;;;;;;
2007;2008;15413170;;;;;10414170;;;;;;;
2007;2008;15413190;;;;;10414190;;;;;;;
2007;2008;15413200;;;;;10414200;;;;;;;
2007;2008;15421110;;;;;10415100;;;;;;;
2007;2008;15421120;;;;;10415200;;;;;;;
2007;2008;15421131;;;;;10415310;;;;;;;
2007;2008;15421139;ex;;;;10412330;;;;;;;
2007;2008;15421139;ex;;;;10415330;;;;;;;
2007;2008;15421140;;;;;10415400;;;;;;;
2007;2008;15421150;;;;;10415500;;;;;;;
2007;2008;15421160;;;;;10415600;;;;;;;
2007;2008;15421170;ex;;;;10412900;ex;;;;;;
2007;2008;15421170;ex;;;;10415900;ex;;;;;;
2007;2008;15421210;;;;;10415700;;;;;;;
2007;2008;15421220;;;;;10415800;;;;;;;
2007;2008;15421230;;;;;10415900;ex;;;;;;
2007;2008;15421240;;;;;10415900;ex;;;;;;
2007;2008;15421250;;;;;10415900;ex;;;;;;
2007;2008;15421280;ex;;;;10412900;ex;;;;;;
2007;2008;15421280;ex;;;;10415900;ex;;;;;;
2007;2008;15421330;;;;;10416030;;;;;;;
2007;2008;15421350;;;;;10416050;;;;;;;
2007;2008;15422030;;;;;10417100;;;;;;;
2007;2008;15422050;;;;;10417200;;;;;;;
2007;2008;15431030;;;;;10421030;;;;;;;
2007;2008;15431050;;;;;10421050;;;;;;;
2007;2008;15511133;;;;;10511133;;;;;;;
2007;2008;15511137;;;;;10511137;;;;;;;
2007;2008;15511142;;;;;10511142;;;;;;;
2007;2008;15511148;;;;;10511148;;;;;;;
2007;2008;15511210;;;;;10511210;;;;;;;
2007;2008;15511220;;;;;10511220;;;;;;;
2007;2008;15511230;;;;;10511230;;;;;;;
2007;2008;15511240;;;;;10511240;;;;;;;
2007;2008;15512033;;;;;10512130;;;;;;;
2007;2008;15512037;;;;;10512160;;;;;;;
2007;2008;15512063;;;;;10512230;;;;;;;
2007;2008;15512067;;;;;10512260;;;;;;;
2007;2008;15513030;;;;;10513030;;;;;;;
2007;2008;15513050;;;;;10513050;;;;;;;
2007;2008;15513070;;;;;10513070;;;;;;;
2007;2008;15514030;;;;;10514030;;;;;;;
2007;2008;15514050;;;;;10514050;;;;;;;
2007;2008;15514070;;;;;10514070;;;;;;;
2007;2008;15515104;;;;;10515104;;;;;;;
2007;2008;15515108;;;;;10515108;;;;;;;
2007;2008;15515241;;;;;10515241;;;;;;;
2007;2008;15515245;;;;;10515245;;;;;;;
2007;2008;15515263;;;;;10515263;;;;;;;
2007;2008;15515265;;;;;10515265;;;;;;;
2007;2008;15515300;;;;;10515300;;;;;;;
2007;2008;15515400;;;;;10515400;;;;;;;
2007;2008;15515533;;;;;10515530;;;;;;;
2007;2008;15515540;;;;;10515560;;;;;;;
2007;2008;15515590;;;;;10515600;;;;;;;
2007;2008;15521000;;;;;10521000;;;;;;;
2007;2008;15611000;;;;;10611100;;;;;;;
2007;2008;15612100;;;;;10612100;;;;;;;
2007;2008;15612200;;;;;10612200;;;;;;;
2007;2008;15612300;;;;;10612300;;;;;;;
2007;2008;15612400;;;;;10612400;;;;;;;
2007;2008;15613133;;;;;10613133;;;;;;;
2007;2008;15613135;;;;;10613135;;;;;;;
2007;2008;15613230;;;;;10613230;;;;;;;
2007;2008;15613240;;;;;10613240;;;;;;;
2007;2008;15613250;;;;;10613250;;;;;;;
2007;2008;15613333;;;;;10613333;;;;;;;
2007;2008;15613335;;;;;10613335;;;;;;;
2007;2008;15613351;;;;;10613351;;;;;;;
2007;2008;15613353;;;;;10613353;;;;;;;
2007;2008;15613355;;;;;10613355;;;;;;;
2007;2008;15614030;;;;;10611230;;;;;;;
2007;2008;15614050;;;;;10611250;;;;;;;
2007;2008;15615010;;;;;10614010;;;;;;;
2007;2008;15615030;;;;;10614030;;;;;;;
2007;2008;15615050;;;;;10614050;;;;;;;
2007;2008;15615090;;;;;10614090;;;;;;;
2007;2008;15621030;;;;;10621430;;;;;;;
2007;2008;15621050;;;;;10621460;;;;;;;
2007;2008;15622110;;;;;10621310;;;;;;;
2007;2008;15622120;;;;;10621320;;;;;;;
2007;2008;15622130;;;;;10621330;;;;;;;
2007;2008;15622140;;;;;10891910;ex;;;;;;
2007;2008;15622150;;;;;10891910;ex;;;;;;
2007;2008;15622190;;;;;10621390;;;;;;;
2007;2008;15622211;;;;;10621111;;;;;;;
2007;2008;15622213;;;;;10621113;;;;;;;
2007;2008;15622215;;;;;10621115;;;;;;;
2007;2008;15622219;;;;;10621119;;;;;;;
2007;2008;15622230;;;;;10621130;;;;;;;
2007;2008;15622250;;;;;10621150;;;;;;;
2007;2008;15622270;;;;;10621170;;;;;;;
2007;2008;15622300;;;;;10621200;;;;;;;
2007;2008;15623000;;;;;10622000;;;;;;;
2007;2008;157010Z3;;;;;109010Z0;;;;;;;
2007;2008;15711010;;;;;10911010;;;;;;;
2007;2008;15711033;;;;;10911033;;;;;;;
2007;2008;15711035;;;;;10911035;;;;;;;
2007;2008;15711037;;;;;10911037;;;;;;;
2007;2008;15711039;;;;;10911039;;;;;;;
2007;2008;15721030;;;;;10921030;;;;;;;
2007;2008;15721060;;;;;10921060;;;;;;;
2007;2008;15811100;;;;;10711100;;;;;;;
2007;2008;15811200;;;;;10711200;;;;;;;
2007;2008;15821130;;;;;10721130;;;;;;;
2007;2008;15821150;;;;;10721150;;;;;;;
2007;2008;15821230;;;;;10721230;;;;;;;
2007;2008;15821253;;;;;10721253;;;;;;;
2007;2008;15821255;;;;;10721255;;;;;;;
2007;2008;15821259;;;;;10721259;;;;;;;
2007;2008;15821310;;;;;10721910;;;;;;;
2007;2008;15821320;;;;;10721920;;;;;;;
2007;2008;15821330;;;;;10721257;;;;;;;
2007;2008;15821340;;;;;10721940;;;;;;;
2007;2008;15821350;;;;;10721950;;;;;;;
2007;2008;15821390;;;;;10721990;;;;;;;
2007;2008;15831100;;;;;10811100;;;;;;;
2007;2008;15831230;;;;;10811230;;;;;;;
2007;2008;15831290;;;;;10811290;;;;;;;
2007;2008;15831330;;;;;10811300;ex;;;;;;
2007;2008;15831350;;;;;10811300;ex;;;;;;
2007;2008;15831430;;;;;10811430;;;;;;;
2007;2008;15831450;;;;;10811450;;;;;;;
2007;2008;15832000;;;;;10812000;;;;;;;
2007;2008;15841100;;;;;10821100;;;;;;;
2007;2008;15841200;;;;;10821200;;;;;;;
2007;2008;15841300;;;;;10821300;;;;;;;
2007;2008;15841400;;;;;10821400;;;;;;;
2007;2008;15842133;;;;;10822130;ex;;;;;;
2007;2008;15842135;;;;;10822130;ex;;;;;;
2007;2008;15842137;;;;;10822130;ex;;;;;;
2007;2008;15842150;;;;;10822150;;;;;;;
2007;2008;15842170;;;;;10822170;;;;;;;
2007;2008;15842190;;;;;10822190;;;;;;;
2007;2008;15842233;;;;;10822233;;;;;;;
2007;2008;15842235;;;;;10822235;;;;;;;
2007;2008;15842239;;;;;10822239;;;;;;;
2007;2008;15842243;;;;;10822243;;;;;;;
2007;2008;15842245;;;;;10822245;;;;;;;
2007;2008;15842253;;;;;10822253;;;;;;;
2007;2008;15842255;;;;;10822255;;;;;;;
2007;2008;15842260;;;;;10822260;;;;;;;
2007;2008;15842270;;;;;10822270;;;;;;;
2007;2008;15842280;;;;;10822280;;;;;;;
2007;2008;15842290;;;;;10822290;;;;;;;
2007;2008;15842310;;;;;10822310;;;;;;;
2007;2008;15842320;;;;;10822320;;;;;;;
2007;2008;15842330;;;;;10822330;;;;;;;
2007;2008;15842353;;;;;10822353;;;;;;;
2007;2008;15842355;;;;;10822355;;;;;;;
2007;2008;15842363;;;;;10822363;;;;;;;
2007;2008;15842365;;;;;10822365;;;;;;;
2007;2008;15842373;;;;;10822373;;;;;;;
2007;2008;15842375;;;;;10822375;;;;;;;
2007;2008;15842383;;;;;10822383;;;;;;;
2007;2008;15842390;;;;;10822390;;;;;;;
2007;2008;15842400;;;;;10822400;;;;;;;
2007;2008;15851130;;;;;10731130;;;;;;;
2007;2008;15851150;;;;;10731150;;;;;;;
2007;2008;15851233;;;;;10851410;;;;;;;
2007;2008;15851235;;;;;10851430;;;;;;;
2007;2008;15851250;;;;;10731200;;;;;;;
2007;2008;15861130;;;;;10831130;;;;;;;
2007;2008;15861150;;;;;10831150;;;;;;;
2007;2008;15861170;;;;;10831170;;;;;;;
2007;2008;15861210;;;;;10831210;;;;;;;
2007;2008;15861230;;;;;10831240;ex;;;;;;
2007;2008;15861250;;;;;10831240;ex;;;;;;
2007;2008;15861270;;;;;10831270;;;;;;;
2007;2008;15861300;;;;;10831300;;;;;;;
2007;2008;15861400;;;;;10831400;;;;;;;
2007;2008;15871130;;;;;10841130;;;;;;;
2007;2008;15871190;;;;;10841190;;;;;;;
2007;2008;15871210;;;;;10841210;;;;;;;
2007;2008;15871230;;;;;10841230;;;;;;;
2007;2008;15871253;;;;;10841253;;;;;;;
2007;2008;15871255;;;;;10841255;;;;;;;
2007;2008;15871270;;;;;10841270;;;;;;;
2007;2008;15881010;;;;;10861010;;;;;;;
2007;2008;15881030;;;;;10861030;;;;;;;
2007;2008;15881050;;;;;10861050;;;;;;;
2007;2008;15881060;;;;;10861060;;;;;;;
2007;2008;15881070;;;;;10861070;;;;;;;
2007;2008;15891100;;;;;10891100;;;;;;;
2007;2008;15891230;;;;;10891230;;;;;;;
2007;2008;15891250;;;;;10891250;;;;;;;
2007;2008;15891333;;;;;10891334;ex;;;;;;
2007;2008;15891335;;;;;10891334;ex;;;;;;
2007;2008;15891339;;;;;10891339;;;;;;;
2007;2008;15891350;;;;;10891350;;;;;;;
2007;2008;15891370;;;;;10891370;;;;;;;
2007;2008;15891431;;;;;10891925;;;;;;;
2007;2008;15891439;;;;;10891930;;;;;;;
2007;2008;15891491;;;;;10891935;ex;;;;;;
2007;2008;15891499;ex;;;;10851900;;;;;;;
2007;2008;15891499;ex;;;;10891935;ex;;;;;;
2007;2008;15891499;ex;;;;10891940;;;;;;;
2007;2008;15911020;;;;;11011020;;;;;;;
2007;2008;15911030;;;;;11011030;;;;;;;
2007;2008;15911040;;;;;11011040;;;;;;;
2007;2008;15911050;;;;;11011050;;;;;;;
2007;2008;15911063;;;;;11011063;;;;;;;
2007;2008;15911065;;;;;11011065;;;;;;;
2007;2008;15911070;;;;;11011070;;;;;;;
2007;2008;15911080;;;;;11011080;;;;;;;
2007;2008;15921100;;;;;20147400;;;;;;;
2007;2008;15921200;;;;;20147500;;;;;;;
2007;2008;15931130;;;;;11021130;;;;;;;
2007;2008;15931193;;;;;11021193;;;;;;;
2007;2008;15931195;;;;;11021195;;;;;;;
2007;2008;15931211;;;;;11021211;;;;;;;
2007;2008;15931213;;;;;11021213;;;;;;;
2007;2008;15931215;;;;;11021215;;;;;;;
2007;2008;15931217;;;;;11021217;;;;;;;
2007;2008;15931219;;;;;11021219;;;;;;;
2007;2008;15931230;;;;;11021230;;;;;;;
2007;2008;15931253;;;;;11021250;ex;;;;;;
2007;2008;15931259;;;;;11021250;ex;;;;;;
2007;2008;15941000;;;;;11031000;;;;;;;
2007;2008;15951000;;;;;11041000;;;;;;;
2007;2008;15961000;;;;;11051000;;;;;;;
2007;2008;15962000;;;;;11052000;;;;;;;
2007;2008;15971030;;;;;11061030;;;;;;;
2007;2008;15971050;;;;;11061050;;;;;;;
2007;2008;15981130;;;;;11071130;;;;;;;
2007;2008;15981150;;;;;11071150;;;;;;;
2007;2008;15981230;;;;;11071930;;;;;;;
2007;2008;15981250;;;;;11071950;;;;;;;
2007;2008;15981270;;;;;11071970;;;;;;;
2007;2008;16001130;;;;;12001130;;;;;;;
2007;2008;16001150;;;;;12001150;;;;;;;
2007;2008;16001170;;;;;12001170;;;;;;;
2007;2008;16001230;;;;;12001930;;;;;;;
2007;2008;16001290;;;;;12001990;;;;;;;
2007;2008;17101000;;;;;13101000;;;;;;;
2007;2008;17102011;;;;;13102100;;;;;;;
2007;2008;17102021;;;;;13102200;ex;;;;;;
2007;2008;17102023;;;;;13102200;ex;;;;;;
2007;2008;17102025;;;;;13102300;;;;;;;
2007;2008;17102027;;;;;13102400;;;;;;;
2007;2008;17102030;;;;;13102500;;;;;;;
2007;2008;17102040;;;;;13102900;ex;;;;;;
2007;2008;17102050;ex;;;;13102600;;;;;;;
2007;2008;17102050;ex;;;;13102900;ex;;;;;;
2007;2008;17103030;;;;;13103100;;;;;;;
2007;2008;17103050;;;;;13103200;;;;;;;
2007;2008;17104150;;;;;13104010;;;;;;;
2007;2008;17104190;;;;;13104030;;;;;;;
2007;2008;17104230;;;;;13105010;;;;;;;
2007;2008;17104250;;;;;13105030;;;;;;;
2007;2008;17104332;;;;;13106132;;;;;;;
2007;2008;17104333;;;;;13106133;;;;;;;
2007;2008;17104335;;;;;13106135;;;;;;;
2007;2008;17104352;;;;;13106152;;;;;;;
2007;2008;17104353;;;;;13106153;;;;;;;
2007;2008;17104355;;;;;13106155;;;;;;;
2007;2008;171043Z1;;;;;131061Z1;;;;;;;
2007;2008;171043Z2;;;;;131061Z2;;;;;;;
2007;2008;17104400;;;;;13107110;;;;;;;
2007;2008;17104510;;;;;13104050;;;;;;;
2007;2008;17104530;;;;;13105050;;;;;;;
2007;2008;17104553;;;;;13106200;ex;;;;;;
2007;2008;17104555;;;;;13106200;ex;;;;;;
2007;2008;17104557;;;;;13106160;;;;;;;
2007;2008;17104570;;;;;13107120;;;;;;;
2007;2008;17104600;;;;;13107200;;;;;;;
2007;2008;17105130;;;;;13108110;;;;;;;
2007;2008;17105150;;;;;13108130;;;;;;;
2007;2008;17105230;;;;;13108210;;;;;;;
2007;2008;17105250;;;;;13108320;;;;;;;
2007;2008;17105270;;;;;13108340;;;;;;;
2007;2008;17105290;;;;;13108380;;;;;;;
2007;2008;17105330;;;;;13108333;;;;;;;
2007;2008;17105350;;;;;13108336;;;;;;;
2007;2008;171053Z1;;;;;131083Z0;;;;;;;
2007;2008;17105400;;;;;13108410;;;;;;;
2007;2008;17105513;;;;;13108510;ex;;;;;;
2007;2008;17105515;;;;;13108510;ex;;;;;;
2007;2008;17105530;;;;;13108150;;;;;;;
2007;2008;17105553;;;;;13108550;ex;;;;;;
2007;2008;17105555;;;;;13108550;ex;;;;;;
2007;2008;17105570;ex;;;;13108250;;;;;;;
2007;2008;17105570;ex;;;;13108390;;;;;;;
2007;2008;17105570;ex;;;;13108430;;;;;;;
2007;2008;17201010;;;;;13201100;;;;;;;
2007;2008;17201020;;;;;13201230;;;;;;;
2007;2008;17201030;;;;;13201260;;;;;;;
2007;2008;17201040;;;;;13201330;;;;;;;
2007;2008;17201070;;;;;13201400;;;;;;;
2007;2008;17201080;;;;;13201360;;;;;;;
2007;2008;17201090;;;;;13201900;;;;;;;
2007;2008;17202014;;;;;13202014;;;;;;;
2007;2008;17202017;;;;;13202017;;;;;;;
2007;2008;17202019;;;;;13202019;;;;;;;
2007;2008;17202020;;;;;13202020;;;;;;;
2007;2008;17202031;;;;;13202031;;;;;;;
2007;2008;17202042;;;;;13202042;;;;;;;
2007;2008;17202044;;;;;13202044;;;;;;;
2007;2008;17202049;;;;;13202049;;;;;;;
2007;2008;17202060;;;;;13202060;;;;;;;
2007;2008;17202072;;;;;13202072;;;;;;;
2007;2008;17202074;;;;;13202074;;;;;;;
2007;2008;17202079;;;;;13202079;;;;;;;
2007;2008;172020Z1;;;;;132020Z1;;;;;;;
2007;2008;172020Z3;;;;;132020Z2;;;;;;;
2007;2008;172020Z5;;;;;132020Z3;;;;;;;
2007;2008;17203130;;;;;13203130;;;;;;;
2007;2008;17203150;;;;;13203150;;;;;;;
2007;2008;17203170;;;;;13203170;;;;;;;
2007;2008;17203210;;;;;13203210;;;;;;;
2007;2008;17203220;;;;;13203220;;;;;;;
2007;2008;17203230;;;;;13203230;;;;;;;
2007;2008;17203240;;;;;13203240;;;;;;;
2007;2008;17203250;;;;;13203250;;;;;;;
2007;2008;17203290;;;;;13203290;;;;;;;
2007;2008;17203330;;;;;13203330;;;;;;;
2007;2008;17203350;;;;;13203350;;;;;;;
2007;2008;17204010;;;;;13204100;;;;;;;
2007;2008;17204033;;;;;13204200;;;;;;;
2007;2008;17204035;;;;;13204300;;;;;;;
2007;2008;17204050;;;;;13204500;;;;;;;
2007;2008;17204070;;;;;13204400;;;;;;;
2007;2008;17204090;;;;;13204600;;;;;;;
2007;2008;17301010;;;;;13301110;;;;;;;
2007;2008;17301021;;;;;13301121;;;;;;;
2007;2008;17301022;;;;;13301122;;;;;;;
2007;2008;17301023;;;;;13301123;;;;;;;
2007;2008;17301024;;;;;13301124;;;;;;;
2007;2008;17301025;;;;;13301125;;;;;;;
2007;2008;17301026;;;;;13301126;;;;;;;
2007;2008;17301027;;;;;13301127;;;;;;;
2007;2008;17301028;;;;;13301128;;;;;;;
2007;2008;17302110;;;;;13301210;;;;;;;
2007;2008;17302120;;;;;13301220;;;;;;;
2007;2008;17302130;;;;;13301230;;;;;;;
2007;2008;17302140;;;;;13301240;;;;;;;
2007;2008;17302150;;;;;13301250;;;;;;;
2007;2008;17302160;;;;;13301260;;;;;;;
2007;2008;17302170;;;;;13301270;;;;;;;
2007;2008;17302180;;;;;13301280;;;;;;;
2007;2008;17302190;;;;;13301290;;;;;;;
2007;2008;17302210;;;;;13301310;;;;;;;
2007;2008;17302220;;;;;13301320;;;;;;;
2007;2008;17302230;;;;;13301330;;;;;;;
2007;2008;17302240;;;;;13301340;;;;;;;
2007;2008;17302250;;;;;13301350;;;;;;;
2007;2008;17302260;;;;;13301360;;;;;;;
2007;2008;17302270;;;;;13301370;;;;;;;
2007;2008;17302280;;;;;13301380;;;;;;;
2007;2008;17302290;;;;;13301390;;;;;;;
2007;2008;17303010;;;;;13301410;;;;;;;
2007;2008;17303020;;;;;13301420;;;;;;;
2007;2008;17303030;;;;;13301430;;;;;;;
2007;2008;17303040;;;;;13301440;;;;;;;
2007;2008;17303050;;;;;13301450;;;;;;;
2007;2008;17303060;;;;;13301460;;;;;;;
2007;2008;17303070;;;;;13301470;;;;;;;
2007;2008;17303080;;;;;13301480;;;;;;;
2007;2008;17303090;;;;;13301490;;;;;;;
2007;2008;17304010;;;;;13301910;;;;;;;
2007;2008;17304020;;;;;13301920;;;;;;;
2007;2008;17304030;;;;;13301930;;;;;;;
2007;2008;17304040;;;;;13301940;;;;;;;
2007;2008;17304050;;;;;13301950;;;;;;;
2007;2008;17304060;;;;;13301960;;;;;;;
2007;2008;17304070;;;;;13301970;;;;;;;
2007;2008;17304080;;;;;13301980;;;;;;;
2007;2008;17304090;;;;;13301990;;;;;;;
2007;2008;17304095;;;;;13301995;;;;;;;
2007;2008;17401130;;;;;13921130;;;;;;;
2007;2008;17401150;;;;;13921150;;;;;;;
2007;2008;17401190;;;;;13921190;;;;;;;
2007;2008;17401230;;;;;13921230;;;;;;;
2007;2008;17401253;;;;;13921253;;;;;;;
2007;2008;17401255;;;;;13921255;;;;;;;
2007;2008;17401259;;;;;13921259;;;;;;;
2007;2008;17401270;;;;;13921270;;;;;;;
2007;2008;17401330;;;;;13921330;;;;;;;
2007;2008;17401353;;;;;13921353;;;;;;;
2007;2008;17401355;;;;;13921355;;;;;;;
2007;2008;17401359;;;;;13921359;;;;;;;
2007;2008;17401370;;;;;13921370;;;;;;;
2007;2008;17401430;;;;;13921430;;;;;;;
2007;2008;17401450;;;;;13921450;;;;;;;
2007;2008;17401470;;;;;13921470;;;;;;;
2007;2008;17401530;;;;;13921530;;;;;;;
2007;2008;17401550;;;;;13921550;;;;;;;
2007;2008;17401570;;;;;13921570;;;;;;;
2007;2008;17401630;;;;;13921620;;;;;;;
2007;2008;17401653;;;;;13921640;;;;;;;
2007;2008;17401659;;;;;13921660;;;;;;;
2007;2008;17401670;;;;;13921680;;;;;;;
2007;2008;17402130;;;;;13922130;;;;;;;
2007;2008;17402150;;;;;13922150;;;;;;;
2007;2008;17402173;;;;;13922173;;;;;;;
2007;2008;17402175;;;;;13922175;;;;;;;
2007;2008;17402190;;;;;13922190;;;;;;;
2007;2008;17402210;;;;;13922210;;;;;;;
2007;2008;17402230;;;;;13922230;;;;;;;
2007;2008;17402250;;;;;13922250;;;;;;;
2007;2008;17402270;;;;;13922270;;;;;;;
2007;2008;17402300;;;;;13922300;;;;;;;
2007;2008;17402430;;;;;13922430;;;;;;;
2007;2008;17402493;;;;;13922493;;;;;;;
2007;2008;17402499;;;;;13922499;;;;;;;
2007;2008;17402553;;;;;13922953;;;;;;;
2007;2008;17402557;;;;;13922957;;;;;;;
2007;2008;17402590;;;;;13922990;;;;;;;
2007;2008;17409000;;;;;33191020;;;;;;;
2007;2008;17511100;;;;;13931100;;;;;;;
2007;2008;17511200;;;;;13931200;;;;;;;
2007;2008;17511300;;;;;13931300;;;;;;;
2007;2008;17511430;;;;;13931930;;;;;;;
2007;2008;17511490;;;;;13931990;;;;;;;
2007;2008;17521133;;;;;13941133;;;;;;;
2007;2008;17521135;;;;;13941135;;;;;;;
2007;2008;17521153;;;;;13941153;;;;;;;
2007;2008;17521155;;;;;13941155;;;;;;;
2007;2008;17521160;;;;;13941160;;;;;;;
2007;2008;17521170;;;;;13941170;;;;;;;
2007;2008;17521190;;;;;13941190;;;;;;;
2007;2008;17521233;;;;;13941233;;;;;;;
2007;2008;17521235;;;;;13941235;;;;;;;
2007;2008;17521253;;;;;13941253;;;;;;;
2007;2008;17521255;;;;;13941255;;;;;;;
2007;2008;17521259;;;;;13941259;;;;;;;
2007;2008;17521280;;;;;13941280;;;;;;;
2007;2008;17529000;;;;;;;;;;;;
2007;2008;17531010;;;;;13951010;;;;;;;
2007;2008;17531020;;;;;13951020;;;;;;;
2007;2008;17531030;;;;;13951030;;;;;;;
2007;2008;17531050;;;;;13951050;;;;;;;
2007;2008;17531070;;;;;13951070;;;;;;;
2007;2008;17541130;;;;;13961730;;;;;;;
2007;2008;17541150;;;;;13961750;;;;;;;
2007;2008;17541170;;;;;13961770;;;;;;;
2007;2008;17541230;;;;;13991130;;;;;;;
2007;2008;17541250;;;;;13991150;;;;;;;
2007;2008;17541270;;;;;13991170;;;;;;;
2007;2008;17541330;;;;;13991230;;;;;;;
2007;2008;17541350;;;;;13991250;;;;;;;
2007;2008;17541370;;;;;13991270;;;;;;;
2007;2008;17542000;;;;;13991300;;;;;;;
2007;2008;17543140;;;;;17221210;;;;;;;
2007;2008;17543160;ex;;;;13991400;;;;;;;
2007;2008;17543160;ex;;;;17221240;;;;;;;
2007;2008;17543200;;;;;13961300;;;;;;;
2007;2008;17543300;;;;;13961100;;;;;;;
2007;2008;17543400;;;;;13961200;;;;;;;
2007;2008;17543500;;;;;13991500;;;;;;;
2007;2008;17543600;;;;;13961500;;;;;;;
2007;2008;17543700;;;;;13961400;;;;;;;
2007;2008;17543830;;;;;13961620;;;;;;;
2007;2008;17543850;;;;;13961650;;;;;;;
2007;2008;17543870;;;;;13961680;;;;;;;
2007;2008;17543900;;;;;13991600;;;;;;;
2007;2008;17601130;;;;;13911100;ex;;;;;;
2007;2008;17601150;;;;;13911100;ex;;;;;;
2007;2008;17601170;;;;;13911100;ex;;;;;;
2007;2008;17601200;;;;;13911910;;;;;;;
2007;2008;17711033;;;;;14311033;;;;;;;
2007;2008;17711035;;;;;14311035;;;;;;;
2007;2008;17711037;;;;;14311037;;;;;;;
2007;2008;17711050;;;;;14311050;;;;;;;
2007;2008;17711090;;;;;14311090;;;;;;;
2007;2008;17721031;;;;;14391031;;;;;;;
2007;2008;17721032;;;;;14391032;;;;;;;
2007;2008;17721033;;;;;14391033;;;;;;;
2007;2008;17721053;;;;;14391053;;;;;;;
2007;2008;17721055;;;;;14391055;;;;;;;
2007;2008;17721061;;;;;14391061;;;;;;;
2007;2008;17721062;;;;;14391062;;;;;;;
2007;2008;17721071;;;;;14391071;;;;;;;
2007;2008;17721072;;;;;14391072;;;;;;;
2007;2008;17721090;;;;;14391090;;;;;;;
2007;2008;18101000;;;;;14111000;;;;;;;
2007;2008;18211120;;;;;14121120;;;;;;;
2007;2008;18211130;;;;;14121130;;;;;;;
2007;2008;18211240;;;;;14121240;;;;;;;
2007;2008;18211250;;;;;14121250;;;;;;;
2007;2008;18212120;;;;;14122120;;;;;;;
2007;2008;18212130;;;;;14122130;;;;;;;
2007;2008;18212240;;;;;14122240;;;;;;;
2007;2008;18212250;;;;;14122250;;;;;;;
2007;2008;18213013;;;;;14123013;;;;;;;
2007;2008;18213023;;;;;14123023;;;;;;;
2007;2008;18221110;;;;;14131110;;;;;;;
2007;2008;18221120;;;;;14131120;;;;;;;
2007;2008;18221230;;;;;14131230;;;;;;;
2007;2008;18221260;;;;;14131260;;;;;;;
2007;2008;18221270;;;;;14131270;;;;;;;
2007;2008;18221310;;;;;14131310;;;;;;;
2007;2008;18221320;;;;;14131320;;;;;;;
2007;2008;18221430;;;;;14131430;;;;;;;
2007;2008;18221460;;;;;14131460;;;;;;;
2007;2008;18221470;;;;;14131470;;;;;;;
2007;2008;18221480;;;;;14131480;;;;;;;
2007;2008;18221490;;;;;14131490;;;;;;;
2007;2008;18222110;;;;;14132110;;;;;;;
2007;2008;18222120;;;;;14132120;;;;;;;
2007;2008;18222130;;;;;14132130;;;;;;;
2007;2008;18222210;;;;;14132210;;;;;;;
2007;2008;18222220;;;;;14132220;;;;;;;
2007;2008;18222300;;;;;14132300;;;;;;;
2007;2008;18222442;;;;;14132442;;;;;;;
2007;2008;18222444;;;;;14132444;;;;;;;
2007;2008;18222445;;;;;14132445;;;;;;;
2007;2008;18222448;;;;;14132448;;;;;;;
2007;2008;18222449;;;;;14132449;;;;;;;
2007;2008;18222455;;;;;14132455;;;;;;;
