"Year","PRODCOM code","CN code"
"2003","15201370","03055970"
"2003","15201370","03055990"
"2003","15201370","03056100"
"2003","15201370","03056200"
"2003","15201370","03056300"
"2003","15201370","03056910"
"2003","15201370","03056920"
"2003","15201370","03056930"
"2003","15201370","03056950"
"2003","15201370","03056990"
"2003","15201530","03061110"
"2003","15201530","03061190"
"2003","15201530","03061210"
"2003","15201530","03061290"
"2003","15201530","03061310"
"2003","15201530","03061330"
"2003","15201530","03061340"
"2003","15201530","03061350"
"2003","15201530","03061380"
"2003","15201530","03061410"
"2003","15201530","03061430"
"2003","15201530","03061490"
"2003","15201530","03061910"
"2003","15201530","03061930"
"2003","15201530","03061990"
"2003","15201553","03072910"
"2003","15201553","03072990"
"2003","15201553","03073910"
"2003","15201553","03073990"
"2003","15201559","03074901"
"2003","15201559","03074911"
"2003","15201559","03074918"
"2003","15201559","03074931"
"2003","15201559","03074933"
"2003","15201559","03074935"
"2003","15201559","03074938"
"2003","15201559","03074951"
"2003","15201559","03074959"
"2003","15201559","03074971"
"2003","15201559","03074991"
"2003","15201559","03074999"
"2003","15201559","03075910"
"2003","15201559","03075990"
"2003","15201559","03079911"
"2003","15201559","03079913"
"2003","15201559","03079915"
"2003","15201559","03079918"
"2003","15201559","03079990"
"2003","15511130","04011010"
"2003","15511130","04011090"
"2003","15511140","04012011"
"2003","15511140","04012019"
"2003","15511160","04012091"
"2003","15511160","04012099"
"2003","15511200","04013011"
"2003","15511200","04013019"
"2003","15511200","04013031"
"2003","15511200","04013039"
"2003","15511200","04013091"
"2003","15511200","04013099"
"2003","15512030","04021011"
"2003","15512030","04021019"
"2003","15512030","04021091"
"2003","15512030","04021099"
"2003","15512060","04022111"
"2003","15512060","04022117"
"2003","15512060","04022119"
"2003","15512060","04022191"
"2003","15512060","04022199"
"2003","15512060","04022911"
"2003","15512060","04022915"
"2003","15512060","04022919"
"2003","15512060","04022991"
"2003","15512060","04022999"
"2003","15515104","04029111"
"2003","15515104","04029119"
"2003","15515104","04029131"
"2003","15515104","04029139"
"2003","15515104","04029151"
"2003","15515104","04029159"
"2003","15515104","04029191"
"2003","15515104","04029199"
"2003","15515108","04029911"
"2003","15515108","04029919"
"2003","15515108","04029931"
"2003","15515108","04029939"
"2003","15515108","04029991"
"2003","15515108","04029999"
"2003","155152Z1","04031011"
"2003","155152Z1","04031013"
"2003","155152Z1","04031019"
"2003","155152Z1","04031031"
"2003","155152Z1","04031033"
"2003","155152Z1","04031039"
"2003","155152Z1","04031051"
"2003","155152Z1","04031053"
"2003","155152Z1","04031059"
"2003","15515245","04031091"
"2003","15515245","04031093"
"2003","15515245","04031099"
"2003","15515263","04039011"
"2003","155152Z1","04039013"
"2003","155152Z1","04039019"
"2003","155152Z1","04039031"
"2003","155152Z1","04039033"
"2003","155152Z1","04039039"
"2003","15515265","04039051"
"2003","155152Z1","04039053"
"2003","155152Z1","04039059"
"2003","155152Z1","04039061"
"2003","155152Z1","04039063"
"2003","155152Z1","04039069"
"2003","155152Z1","04039071"
"2003","155152Z1","04039073"
"2003","155152Z1","04039079"
"2003","15515245","04039091"
"2003","15515245","04039093"
"2003","15515245","04039099"
"2003","15515533","04041002"
"2003","15515533","04041004"
"2003","15515533","04041006"
"2003","15515533","04041012"
"2003","15515533","04041014"
"2003","15515533","04041016"
"2003","15515533","04041026"
"2003","15515533","04041028"
"2003","15515533","04041032"
"2003","15515533","04041034"
"2003","15515533","04041036"
"2003","15515533","04041038"
"2003","15515540","04041048"
"2003","15515540","04041052"
"2003","15515540","04041054"
"2003","15515540","04041056"
"2003","15515540","04041058"
"2003","15515540","04041062"
"2003","15515540","04041072"
"2003","15515540","04041074"
"2003","15515540","04041076"
"2003","15515540","04041078"
"2003","15515540","04041082"
"2003","15515540","04041084"
"2003","15515590","04049021"
"2003","15515590","04049023"
"2003","15515590","04049029"
"2003","15515590","04049081"
"2003","15515590","04049083"
"2003","15515590","04049089"
"2003","15513030","04051011"
"2003","15513030","04051019"
"2003","15513030","04051030"
"2003","15513030","04051050"
"2003","15513050","04051090"
"2003","15513070","04052010"
"2003","15513070","04052030"
"2003","15513070","04052090"
"2003","15513050","04059010"
"2003","15513050","04059090"
"2003","15514030","04061020"
"2003","15514030","04061080"
"2003","15514050","04062010"
"2003","15514050","04062090"
"2003","15514070","04063010"
"2003","15514070","04063031"
"2003","15514070","04063039"
"2003","15514070","04063090"
"2003","15514050","04064010"
"2003","15514050","04064050"
"2003","15514050","04064090"
"2003","15514050","04069001"
"2003","15514050","04069002"
"2003","15514050","04069003"
"2003","15514050","04069004"
"2003","15514050","04069005"
"2003","15514050","04069006"
"2003","15514050","04069013"
"2003","15514050","04069015"
"2003","15514050","04069017"
"2003","15514050","04069018"
"2003","15514050","04069019"
"2003","15514050","04069021"
"2003","15514050","04069023"
"2003","15514050","04069025"
"2003","15514050","04069027"
"2003","15514050","04069029"
"2003","15514050","04069031"
"2003","15514050","04069033"
"2003","15514050","04069035"
"2003","15514050","04069037"
"2003","15514050","04069039"
"2003","15514050","04069050"
"2003","15514050","04069061"
"2003","15514050","04069063"
"2003","15514050","04069069"
"2003","15514050","04069073"
"2003","15514050","04069075"
"2003","15514050","04069076"
"2003","15514050","04069078"
"2003","15514050","04069079"
"2003","15514050","04069081"
"2003","15514050","04069082"
"2003","15514050","04069084"
"2003","15514050","04069085"
"2003","15514050","04069086"
"2003","15514050","04069087"
"2003","15514050","04069088"
"2003","15514050","04069093"
"2003","15514050","04069099"
"2003","15891230","04081120"
"2003","15891230","04081180"
"2003","15891230","04081920"
"2003","15891230","04081981"
"2003","15891230","04081989"
"2003","15891230","04089120"
"2003","15891230","04089180"
"2003","15891230","04089920"
"2003","15891230","04089980"
"2003","15114090","05021000"
"2003","15114090","05029000"
"2003","15114030","05040000"
"2003","15114090","05061000"
"2003","15114090","05069000"
"2003","15114090","05071000"
"2003","15114090","05079000"
"2003","15114090","05100000"
"2003","15201800","05119110"
"2003","15201800","05119190"
"2003","15114090","05119910"
"2003","15114090","05119990"
"2003","15311100","07101000"
"2003","15331100","07102100"
"2003","15331100","07102200"
"2003","15331100","07102900"
"2003","15331100","07103000"
"2003","15331100","07104000"
"2003","15331100","07108010"
"2003","15331100","07108051"
"2003","15331100","07108059"
"2003","15331100","07108061"
"2003","15331100","07108069"
"2003","15331100","07108070"
"2003","15331100","07108080"
"2003","15331100","07108085"
"2003","15331100","07108095"
"2003","15331100","07109000"
"2003","15331200","07115100"
"2003","15331200","07112010"
"2003","15331200","07112090"
"2003","15331200","07113000"
"2003","15331200","07114000"
"2003","15331200","07119010"
"2003","15331200","07119030"
"2003","15331200","07119050"
"2003","15331200","07119080"
"2003","15331200","07115900"
"2003","15331200","07119090"
"2003","15331330","07122000"
"2003","15331350","07123100"
"2003","15311210","07129005"
"2003","15331390","07129011"
"2003","15331390","07129019"
"2003","15331390","07129030"
"2003","15331390","07129050"
"2003","15331390","07129090"
"2003","15332510","08062011"
"2003","15332510","08062012"
"2003","15332510","08062018"
"2003","15332510","08062091"
"2003","15332510","08062092"
"2003","15332510","08062098"
"2003","15332100","08111011"
"2003","15332100","08111019"
"2003","15332100","08111090"
"2003","15332100","08112011"
"2003","15332100","08112019"
"2003","15332100","08112031"
"2003","15332100","08112039"
"2003","15332100","08112051"
"2003","15332100","08112059"
"2003","15332100","08112090"
"2003","15332100","08119011"
"2003","15332100","08119019"
"2003","15332100","08119031"
"2003","15332100","08119039"
"2003","15332100","08119050"
"2003","15332100","08119070"
"2003","15332100","08119075"
"2003","15332100","08119080"
"2003","15332100","08119085"
"2003","15332100","08119095"
"2003","15332400","08121000"
"2003","15332400","08129010"
"2003","17102027","51053990"
"2003","15332400","08129020"
"2003","15332400","08129030"
"2003","15332400","08129040"
"2003","15332400","08129050"
"2003","15332400","08129060"
"2003","15332400","08129070"
"2003","15332400","08129099"
"2003","15332520","08131000"
"2003","15332520","08132000"
"2003","15332520","08133000"
"2003","15332520","08134010"
"2003","15332520","08134030"
"2003","15332520","08134050"
"2003","15332520","08134060"
"2003","15332520","08134070"
"2003","15332520","08134095"
"2003","15332520","08135012"
"2003","15332520","08135015"
"2003","15332520","08135019"
"2003","15332520","08135031"
"2003","15332520","08135039"
"2003","15332520","08135091"
"2003","15332520","08135099"
"2003","15332530","08140000"
"2003","15861130","09011200"
"2003","15861150","09012100"
"2003","15861170","09012200"
"2003","15861210","09019090"
"2003","15861300","09021000"
"2003","15861300","09023000"
"2003","15611000","10062011"
"2003","15611000","10062013"
"2003","15611000","10062015"
"2003","15611000","10062017"
"2003","15611000","10062092"
"2003","15611000","10062094"
"2003","15611000","10062096"
"2003","15611000","10062098"
"2003","15614030","10063021"
"2003","15614030","10063023"
"2003","15614030","10063025"
"2003","15614030","10063027"
"2003","15614030","10063042"
"2003","15614030","10063044"
"2003","15614030","10063046"
"2003","15614030","10063048"
"2003","15614030","10063061"
"2003","15614030","10063063"
"2003","15614030","10063065"
"2003","15614030","10063067"
"2003","15614030","10063092"
"2003","15614030","10063094"
"2003","15614030","10063096"
"2003","15614030","10063098"
"2003","15614050","10064000"
"2003","15612100","11010011"
"2003","15612100","11010015"
"2003","15612100","11010090"
"2003","15612200","11021000"
"2003","15612200","11022010"
"2003","15612200","11022090"
"2003","15612200","11023000"
"2003","15612200","11029010"
"2003","15612200","11029030"
"2003","15612200","11029090"
"2003","15613133","11031110"
"2003","15613135","11031190"
"2003","15613230","11031940"
"2003","15613230","11031310"
"2003","15613230","11031390"
"2003","15613230","11031950"
"2003","15613230","11031910"
"2003","15613230","11031930"
"2003","15613230","11031990"
"2003","15613250","11032010"
"2003","15613250","11032020"
"2003","15613250","11032030"
"2003","15613250","11032040"
"2003","15613250","11032050"
"2003","15613250","11032090"
"2003","15613333","11041961"
"2003","15613333","11041969"
"2003","15613333","11041210"
"2003","15613333","11041290"
"2003","15613333","11041910"
"2003","15613333","11041930"
"2003","15613333","11041950"
"2003","15613333","11041991"
"2003","15613333","11041999"
"2003","15613333","11042901"
"2003","15613333","11042903"
"2003","15613333","11042905"
"2003","15613333","11042907"
"2003","15613333","11042909"
"2003","15613333","11042220"
"2003","15613333","11042230"
"2003","15613333","11042250"
"2003","15613333","11042290"
"2003","15613333","11042298"
"2003","15613333","11042310"
"2003","15613333","11042330"
"2003","15613333","11042399"
"2003","15613333","11042911"
"2003","15613333","11042915"
"2003","15613333","11042919"
"2003","15613333","11042931"
"2003","15613333","11042935"
"2003","15613333","11042939"
"2003","15613333","11042951"
"2003","15613333","11042955"
"2003","15613333","11042959"
"2003","15613333","11042981"
"2003","15613333","11042985"
"2003","15613333","11042989"
"2003","15613335","11043010"
"2003","15613335","11043090"
"2003","15311230","11051000"
"2003","15311230","11052000"
"2003","15612300","11061000"
"2003","15612300","11062010"
"2003","15612300","11062090"
"2003","15612300","11063010"
"2003","15612300","11063090"
"2003","15971030","11071011"
"2003","15971030","11071019"
"2003","15971030","11071091"
"2003","15971030","11071099"
"2003","15613355","19043000"
"2003","15971050","11072000"
"2003","15622211","11081100"
"2003","15622213","11081200"
"2003","15622215","11081300"
"2003","15622219","11081400"
"2003","15622219","11081910"
"2003","15622219","11081990"
"2003","15622230","11082000"
"2003","15622250","11090000"
"2003","15413200","12081000"
"2003","15413200","12089000"
"2003","15332600","12123000"
"2003","15412000","14042000"
"2003","15113070","15020010"
"2003","15113070","15020090"
"2003","15411130","15030011"
"2003","15411130","15030019"
"2003","15411130","15030030"
"2003","15411130","15030090"
"2003","15411150","15041010"
"2003","15411150","15041091"
"2003","15411150","15041099"
"2003","15411150","15042010"
"2003","15411150","15042090"
"2003","15411150","15043010"
"2003","15411150","15043090"
"2003","17101000","15050010"
"2003","17101000","15050090"
"2003","15411190","15060000"
"2003","15411210","15071010"
"2003","15411210","15071090"
"2003","15421110","15079010"
"2003","15421110","15079090"
"2003","15411220","15081010"
"2003","15411220","15081090"
"2003","15421120","15089010"
"2003","15421120","15089090"
"2003","15411230","15091010"
"2003","15411230","15091090"
"2003","15421131","15099000"
"2003","15421139","15100010"
"2003","15421139","15100090"
"2003","15411310","15111010"
"2003","15411310","15111090"
"2003","15421210","15119011"
"2003","15421210","15119019"
"2003","15421210","15119091"
"2003","15421210","15119099"
"2003","15411240","15121110"
"2003","15411240","15121191"
"2003","15411240","15121199"
"2003","15421140","15121910"
"2003","15421140","15121991"
"2003","15421140","15121999"
"2003","15411250","15122110"
"2003","15411250","15122190"
"2003","15421150","15122910"
"2003","15421150","15122990"
"2003","15411330","15131110"
"2003","15411330","15131191"
"2003","15411330","15131199"
"2003","15421220","15131911"
"2003","15421220","15131919"
"2003","15421220","15131930"
"2003","15421220","15131991"
"2003","15421220","15131999"
"2003","15411350","15132111"
"2003","15411350","15132119"
"2003","15411350","15132130"
"2003","15411350","15132190"
"2003","15421230","15132911"
"2003","15421230","15132919"
"2003","15421230","15132930"
"2003","15421230","15132950"
"2003","15421230","15132991"
"2003","15421230","15132999"
"2003","15411260","15141110"
"2003","15411260","15141190"
"2003","15421160","15149910"
"2003","15421160","15149990"
"2003","15411370","15151100"
"2003","15421240","15151910"
"2003","15421240","15151990"
"2003","15621030","15152110"
"2003","15621030","15152190"
"2003","15621050","15152910"
