cn2003	notpc	hs6plus
"34013000"	0	"340130"
"34021110"	0	"340211"
"34021190"	0	"340211"
"34021200"	0	"340212"
"34021300"	0	"340213"
"34021900"	0	"340219"
"34022020"	0	"340220"
"34022090"	0	"340220"
"34029010"	0	"340290"
"34029090"	0	"340290"
"34031100"	0	"340311"
"34031910"	0	"340319"
"34031991"	0	"340319"
"34031999"	0	"340319"
"34039100"	0	"340391"
"34039910"	0	"340399"
"34039990"	0	"340399"
"34041000"	0	"340410"
"34042000"	0	"340420"
"34049010"	0	"340490"
"34049090"	0	"340490"
"34051000"	0	"340510"
"34052000"	0	"340520"
"34053000"	0	"340530"
"34054000"	0	"340540"
"34059010"	0	"340590"
"34059090"	0	"340590"
"34060011"	0	"340600"
"34060019"	0	"340600"
"34060090"	0	"340600"
"34070000"	0	"340700"
"35011010"	0	"350110"
"35011050"	0	"350110"
"35011090"	0	"350110"
"35019010"	0	"350190"
"35019090"	0	"350190"
"35021110"	0	"60"
"35021190"	0	"60"
"35021910"	0	"60"
"35021990"	0	"60"
"35022010"	0	"260"
"35022091"	0	"260"
"35022099"	0	"260"
"35029020"	0	"260"
"35029070"	0	"260"
"35029090"	0	"260"
"35030010"	0	"350300"
"35030080"	0	"350300"
"35040000"	0	"350400"
"35051010"	0	"350510"
"35051050"	0	"350510"
"35051090"	0	"350510"
"35052010"	0	"350520"
"35052030"	0	"350520"
"35052050"	0	"350520"
"35052090"	0	"350520"
"35061000"	0	"261"
"35069100"	0	"261"
"35069900"	0	"261"
"35071000"	0	"350710"
"35079010"	0	"350790"
"35079020"	0	"350790"
"35079090"	0	"350790"
"36010000"	0	"360100"
"36020000"	0	"360200"
"36030010"	0	"360300"
"36030090"	0	"360300"
"36041000"	0	"360410"
"36049000"	0	"360490"
"36050000"	0	"360500"
"36061000"	0	"360610"
"36069010"	0	"360690"
"36069090"	0	"360690"
"37011010"	0	"263"
"37011090"	0	"263"
"37012000"	0	"263"
"37013000"	0	"263"
"37019100"	0	"263"
"37019900"	0	"263"
"37021000"	0	"264"
"37022000"	0	"264"
"37023110"	0	"264"
"37023191"	0	"264"
"37023199"	0	"264"
"37023211"	0	"264"
"37023219"	0	"264"
"37023231"	0	"264"
"37023251"	0	"264"
"37023290"	0	"264"
"37023900"	0	"264"
"37024100"	0	"264"
"37024200"	0	"264"
"37024300"	0	"264"
"37024400"	0	"264"
"37025100"	0	"264"
"37025210"	0	"264"
"37025290"	0	"264"
"37025300"	0	"264"
"37025410"	0	"264"
"37025490"	0	"264"
"37025500"	0	"264"
"37025610"	0	"264"
"37025690"	0	"264"
"37029120"	0	"264"
"37029180"	0	"264"
"37029310"	0	"264"
"37029390"	0	"264"
"37029410"	0	"264"
"37029490"	0	"264"
"37029500"	0	"264"
"37031000"	0	"265"
"37032010"	0	"265"
"37032090"	0	"265"
"37039010"	0	"265"
"37039090"	0	"265"
"37040010"	1	""
"37040090"	1	""
"37051000"	1	""
"37052000"	1	""
"37059000"	1	""
"37061010"	1	""
"37061091"	1	""
"37061099"	1	""
"37069010"	1	""
"37069031"	1	""
"37069051"	1	""
"37069091"	1	""
"37069099"	1	""
"37071000"	0	"266"
"37079011"	0	"266"
"37079019"	0	"266"
"37079030"	0	"266"
"37079090"	0	"266"
"38011000"	0	"297"
"38012010"	0	"297"
"38012090"	0	"297"
"38013000"	0	"297"
"38019000"	0	"297"
"38021000"	0	"380210"
"38029000"	0	"380290"
"38030010"	0	"380300"
"38030090"	0	"380300"
"38040010"	1	""
"38040090"	1	""
"38051010"	0	"230"
"38051030"	0	"230"
"38051090"	0	"230"
"38052000"	0	"230"
"38059000"	0	"230"
"38061010"	0	"231"
"38061090"	0	"231"
"38062000"	0	"231"
"38063000"	0	"231"
"38069000"	0	"231"
"38070010"	0	"380700"
"38070090"	0	"380700"
"38081010"	0	"380810"
"38081020"	0	"380810"
"38081030"	0	"380810"
"38081040"	0	"380810"
"38081090"	0	"380810"
"38082010"	0	"380820"
"38082015"	0	"380820"
"38082030"	0	"380820"
"38082040"	0	"380820"
"38082050"	0	"380820"
"38082060"	0	"380820"
"38082080"	0	"380820"
"38083011"	0	"380830"
"38083013"	0	"380830"
"38083015"	0	"380830"
"38083017"	0	"380830"
"38083021"	0	"380830"
"38083023"	0	"380830"
"38083027"	0	"380830"
"38083030"	0	"380830"
"38083090"	0	"380830"
"38084010"	0	"380840"
"38084020"	0	"380840"
"38084090"	0	"380840"
"38089010"	0	"380890"
"38089090"	0	"380890"
"38091010"	0	"380910"
"38091030"	0	"380910"
"38091050"	0	"380910"
"38091090"	0	"380910"
"38099100"	0	"380991"
"38099200"	0	"380992"
"38099300"	0	"380993"
"38101000"	0	"269"
"38109010"	0	"269"
"38109090"	0	"269"
"38111110"	0	"381111"
"38111190"	0	"381111"
"38111900"	0	"381119"
"38112100"	0	"268"
"38112900"	0	"268"
"38119000"	0	"381190"
"38121000"	0	"381210"
"38122010"	0	"381220"
"38122090"	0	"381220"
"38123020"	0	"381230"
"38123080"	0	"381230"
"38130000"	0	"381300"
"38140010"	0	"381400"
"38140090"	0	"381400"
"38151100"	0	"270"
"38151200"	0	"270"
"38151910"	0	"270"
"38151990"	0	"270"
"38159010"	0	"270"
"38159090"	0	"270"
"38160000"	0	"381600"
"38170010"	0	"381700"
"38170050"	0	"381700"
"38170090"	0	"381700"
"38180010"	0	"381800"
"38180090"	0	"381800"
"38190000"	0	"381900"
"38200000"	0	"382000"
"38210000"	0	"382100"
"38220000"	0	"382200"
"38231100"	0	"382311"
"38231200"	0	"382312"
"38231300"	0	"382313"
"38231910"	0	"382319"
"38231930"	0	"382319"
"38231990"	0	"382319"
"38237000"	0	"382370"
"38241000"	0	"382410"
"38242000"	0	"382420"
"38243000"	0	"382430"
"38244000"	0	"382440"
"38245010"	0	"382450"
"38245090"	0	"382450"
"38246011"	0	"382460"
"38246019"	0	"382460"
"38246091"	0	"382460"
"38246099"	0	"382460"
"38247100"	0	"382471"
"38247900"	0	"382479"
"38249010"	0	"382490"
"38249015"	0	"382490"
"38249020"	0	"382490"
"38249025"	0	"382490"
"38249030"	0	"382490"
"38249035"	0	"382490"
"38249040"	0	"382490"
"38249045"	0	"382490"
"38249050"	0	"382490"
"38249055"	0	"382490"
"38249061"	0	"382490"
"38249062"	0	"382490"
"38249064"	0	"382490"
"38249065"	0	"382490"
"38249070"	0	"382490"
"38249075"	0	"382490"
"38249080"	0	"382490"
"38249085"	0	"382490"
"38249099"	0	"382490"
"38251000"	1	""
"38252000"	1	""
"38253000"	1	""
"38254100"	1	""
"38254900"	1	""
"38255000"	1	""
"38256100"	1	""
"38256900"	1	""
"38259000"	1	""
"39011010"	0	"390110"
"39011090"	0	"390110"
"39012010"	0	"390120"
"39012090"	0	"390120"
"39013000"	0	"390130"
"39019010"	0	"390190"
"39019020"	0	"390190"
"39019090"	0	"390190"
"39021000"	0	"390210"
"39022000"	0	"236"
"39023000"	0	"236"
"39029010"	0	"236"
"39029020"	0	"236"
"39029090"	0	"236"
"39031100"	0	"390311"
"39031900"	0	"390319"
"39032000"	0	"390320"
"39033000"	0	"390330"
"39039010"	0	"390390"
"39039020"	0	"390390"
"39039090"	0	"390390"
"39041000"	0	"390410"
"39042100"	0	"390421"
"39042200"	0	"390422"
"39043000"	0	"235"
"39044000"	0	"235"
"39045010"	0	"390450"
"39045090"	0	"390450"
"39046100"	0	"390461"
"39046910"	0	"390469"
"39046990"	0	"390469"
"39049000"	0	"390490"
"39051200"	0	"237"
"39051900"	0	"238"
"39052100"	0	"237"
"39052900"	0	"238"
"39053000"	0	"239"
"39059100"	0	"239"
"39059910"	0	"239"
"39059990"	0	"239"
"39061000"	0	"390610"
"39069010"	0	"390690"
"39069020"	0	"390690"
"39069030"	0	"390690"
"39069040"	0	"390690"
"39069050"	0	"390690"
"39069060"	0	"390690"
"39069090"	0	"390690"
"39071000"	0	"390710"
"39072011"	0	"390720"
"39072021"	0	"390720"
"39072029"	0	"390720"
"39072091"	0	"390720"
"39072099"	0	"390720"
"39073000"	0	"390730"
"39074000"	0	"390740"
"39075000"	0	"390750"
"39076020"	0	"390760"
"39076080"	0	"390760"
"39079110"	0	"390791"
"39079190"	0	"390791"
"39079911"	0	"390799"
"39079919"	0	"390799"
"39079991"	0	"390799"
"39079999"	0	"390799"
"39081000"	0	"390810"
"39089000"	0	"390890"
"39091000"	0	"390910"
"39092000"	0	"390920"
"39093000"	0	"390930"
"39094000"	0	"390940"
"39095010"	0	"390950"
"39095090"	0	"390950"
"39100000"	0	"391000"
"39111000"	0	"391110"
"39119011"	0	"391190"
"39119013"	0	"391190"
"39119019"	0	"391190"
"39119091"	0	"391190"
"39119093"	0	"391190"
"39119099"	0	"391190"
"39121100"	0	"240"
"39121200"	0	"240"
"39122011"	0	"391220"
"39122019"	0	"391220"
"39122090"	0	"391220"
"39123100"	0	"241"
"39123910"	0	"241"
"39123920"	0	"241"
"39123980"	0	"241"
"39129010"	0	"241"
"39129090"	0	"241"
"39131000"	0	"242"
"39139010"	0	"242"
"39139020"	0	"242"
"39139030"	0	"242"
"39139080"	0	"242"
"39140000"	0	"391400"
"39151000"	1	""
"39152000"	1	""
"39153000"	1	""
"39159011"	1	""
"39159013"	1	""
"39159019"	1	""
"39159091"	1	""
"39159093"	1	""
"39159099"	1	""
"39161000"	0	"391610"
"39162010"	0	"391620"
"39162090"	0	"391620"
"39169011"	0	"391690"
"39169013"	0	"391690"
"39169015"	0	"391690"
"39169019"	0	"391690"
"39169051"	0	"391690"
"39169059"	0	"391690"
"39169090"	0	"391690"
"39171010"	0	"391710"
"39171090"	0	"391710"
"39172110"	0	"391721"
"39172191"	0	"391721"
"39172199"	0	"391721"
"39172210"	0	"391722"
"39172291"	0	"391722"
"39172299"	0	"391722"
"39172310"	0	"391723"
"39172391"	0	"391723"
"39172399"	0	"391723"
"39172912"	0	"391729"
"39172915"	0	"391729"
"39172919"	0	"391729"
"39172991"	0	"391729"
"39172999"	0	"391729"
"39173110"	0	"391731"
"39173190"	0	"391731"
"39173210"	0	"391732"
"39173231"	0	"391732"
"39173235"	0	"391732"
"39173239"	0	"391732"
"39173251"	0	"391732"
"39173291"	0	"391732"
"39173299"	0	"391732"
"39173310"	0	"391733"
"39173390"	0	"391733"
"39173912"	0	"391739"
"39173915"	0	"391739"
"39173919"	0	"391739"
"39173991"	0	"391739"
"39173999"	0	"391739"
"39174010"	0	"391740"
"39174090"	0	"391740"
"39181010"	0	"391810"
"39181090"	0	"391810"
"39189000"	0	"391890"
"39191011"	0	"391910"
"39191013"	0	"391910"
"39191015"	0	"391910"
"39191019"	0	"391910"
"39191031"	0	"391910"
"39191038"	0	"391910"
"39191061"	0	"391910"
"39191069"	0	"391910"
"39191090"	0	"391910"
"39199010"	0	"391990"
"39199031"	0	"391990"
"39199038"	0	"391990"
"39199061"	0	"391990"
"39199069"	0	"391990"
"39199090"	0	"391990"
"39201023"	0	"392010"
"39201024"	0	"392010"
"39201026"	0	"392010"
"39201027"	0	"392010"
"39201028"	0	"392010"
"39201040"	0	"392010"
"39201081"	0	"392010"
"39201089"	0	"392010"
"39202021"	0	"392020"
"39202029"	0	"392020"
"39202071"	0	"392020"
"39202079"	0	"392020"
"39202090"	0	"392020"
"39203000"	0	"392030"
"39204310"	0	"392043"
"39204390"	0	"392043"
"39204910"	0	"392049"
"39204990"	0	"392049"
"39205100"	0	"392051"
"39205910"	0	"392059"
"39205990"	0	"392059"
"39206100"	0	"392061"
"39206211"	0	"392062"
"39206213"	0	"392062"
"39206219"	0	"392062"
"39206290"	0	"392062"
"39206300"	0	"392063"
"39206900"	0	"392069"
"39207110"	0	"392071"
"39207190"	0	"392071"
"39207200"	0	"392072"
"39207310"	0	"392073"
"39207350"	0	"392073"
"39207390"	0	"392073"
"39207900"	0	"392079"
"39209100"	0	"392091"
"39209200"	0	"392092"
"39209300"	0	"392093"
"39209400"	0	"392094"
"39209921"	0	"392099"
"39209928"	0	"392099"
"39209951"	0	"392099"
"39209953"	0	"392099"
"39209955"	0	"392099"
"39209959"	0	"392099"
"39209990"	0	"392099"
"39211100"	0	"392111"
"39211200"	0	"392112"
"39211310"	0	"392113"
"39211390"	0	"392113"
"39211400"	0	"392114"
"39211900"	0	"392119"
"39219011"	0	"392190"
"39219019"	0	"392190"
"39219030"	0	"392190"
"39219041"	0	"392190"
"39219043"	0	"392190"
"39219049"	0	"392190"
"39219055"	0	"392190"
"39219060"	0	"392190"
"39219090"	0	"392190"
"39221000"	0	"392210"
"39222000"	0	"392220"
"39229000"	0	"392290"
"39231000"	0	"392310"
"39232100"	0	"392321"
"39232910"	0	"392329"
"39232990"	0	"392329"
"39233010"	0	"392330"
"39233090"	0	"392330"
"39234010"	0	"392340"
"39234090"	0	"392340"
"39235010"	0	"392350"
"39235090"	0	"392350"
"39239010"	0	"392390"
"39239090"	0	"392390"
"39241000"	0	"392410"
"39249011"	0	"392490"
"39249019"	0	"392490"
"39249090"	0	"392490"
"39251000"	0	"392510"
"39252000"	0	"392520"
"39253000"	0	"392530"
"39259010"	0	"392590"
"39259020"	0	"392590"
"39259080"	0	"392590"
"39261000"	0	"392610"
"39262000"	0	"392620"
"39263000"	0	"392630"
"39264000"	0	"392640"
"39269010"	1	"392690"
"39269050"	0	"392690"
"39269091"	0	"392690"
"39269099"	0	"392690"
"40011000"	1	""
"40012100"	1	""
"40012200"	1	""
"40012900"	1	""
"40013000"	1	""
"40021100"	0	"243"
"40021900"	0	"244"
"40022000"	0	"244"
"40023100"	0	"244"
"40023900"	0	"244"
"40024100"	0	"243"
"40024900"	0	"244"
"40025100"	0	"243"
"40025900"	0	"244"
"40026000"	0	"244"
"40027000"	0	"244"
"40028000"	0	"244"
"40029100"	0	"243"
"40029910"	0	"244"
"40029990"	0	"244"
"40030000"	0	"400300"
"40040000"	1	""
"40051000"	0	"400510"
"40052000"	0	"400520"
"40059100"	0	"276"
"40059900"	0	"276"
"40061000"	0	"400610"
"40069000"	0	"400690"
"40070000"	0	"400700"
"40081100"	0	"901"
"40081900"	0	"400819"
"40082110"	0	"901"
"40082190"	0	"901"
"40082910"	0	"400829"
"40082990"	0	"400829"
"40091100"	0	"400911"
"40091210"	0	"277"
"40091290"	0	"277"
"40092100"	0	"400921"
"40092210"	0	"277"
"40092290"	0	"277"
"40093100"	0	"400931"
"40093210"	0	"277"
"40093290"	0	"277"
"40094100"	0	"400941"
"40094210"	0	"277"
"40094290"	0	"277"
"40101100"	0	"279"
"40101200"	0	"279"
"40101300"	0	"279"
"40101900"	0	"279"
"40103100"	0	"278"
"40103200"	0	"278"
"40103300"	0	"278"
"40103400"	0	"278"
"40103500"	0	"280"
"40103600"	0	"280"
"40103900"	0	"401039"
"40111000"	0	"401110"
"40112010"	0	"401120"
"40112090"	0	"401120"
"40113010"	0	"401130"
"40113090"	0	"401130"
"40114020"	0	"401140"
"40114080"	0	"401140"
"40115000"	0	"401150"
"40116100"	0	"273"
"40116200"	0	"274"
"40116300"	0	"274"
"40116900"	0	"401169"
"40119200"	0	"273"
"40119300"	0	"274"
"40119400"	0	"274"
"40119900"	0	"401199"
"40121100"	0	"401211"
"40121200"	0	"401212"
"40121310"	0	"275"
"40121390"	0	"275"
"40121900"	0	"275"
"40122010"	1	""
"40122090"	1	""
"40129020"	0	"401290"
"40129030"	0	"401290"
"40129090"	0	"401290"
"40131010"	0	"401310"
"40131090"	0	"401310"
"40132000"	0	"401320"
"40139010"	0	"401390"
"40139090"	0	"401390"
"40141000"	0	"401410"
"40149010"	0	"401490"
"40149090"	0	"401490"
"40151100"	0	"401511"
"40151910"	0	"401519"
"40151990"	0	"401519"
"40159000"	0	"401590"
"40161010"	0	"401610"
"40161090"	0	"401610"
"40169100"	0	"401691"
"40169200"	0	"401692"
"40169310"	0	"401693"
"40169390"	0	"401693"
"40169400"	0	"401694"
"40169500"	0	"401695"
"40169910"	0	"401699"
"40169930"	0	"401699"
"40169952"	0	"401699"
"40169958"	0	"401699"
"40169982"	0	"401699"
"40169988"	0	"401699"
"40170010"	0	"401700"
"40170090"	0	"401700"
"41012010"	0	"17"
"41012030"	0	"17"
"41012050"	0	"17"
"41012090"	0	"17"
"41015010"	0	"17"
"41015030"	0	"17"
"41015050"	0	"17"
"41015090"	0	"17"
"41019000"	0	"410190"
"41021010"	0	"18"
"41021090"	0	"18"
"41022100"	0	"18"
"41022900"	0	"18"
"41031020"	0	"410310"
"41031050"	0	"410310"
"41031090"	0	"410310"
"41032000"	1	""
"41033000"	1	""
"41039000"	1	""
"41041110"	0	"902"
"41041151"	0	"902"
"41041159"	0	"902"
"41041190"	0	"902"
"41041910"	0	"902"
"41041951"	0	"902"
"41041959"	0	"902"
"41041990"	0	"902"
"41044111"	0	"902"
"41044119"	0	"902"
"41044151"	0	"902"
"41044159"	0	"902"
"41044190"	0	"902"
"41044911"	0	"902"
"41044919"	0	"902"
"41044951"	0	"902"
"41044959"	0	"902"
"41044990"	0	"902"
"41051010"	0	"151"
"41051090"	0	"151"
"41053010"	0	"151"
"41053091"	0	"151"
"41053099"	0	"151"
"41062110"	0	"152"
"41062190"	0	"152"
"41062210"	0	"152"
"41062290"	0	"152"
"41063110"	0	"153"
"41063190"	0	"153"
"41063210"	0	"153"
"41063290"	0	"153"
"41064010"	0	"154"
"41064090"	0	"154"
"41069100"	0	"154"
"41069200"	0	"154"
"41071111"	0	"902"
"41071119"	0	"902"
"41071190"	0	"902"
"41071211"	0	"902"
"41071219"	0	"902"
"41071291"	0	"902"
"41071299"	0	"902"
"41071910"	0	"902"
"41071990"	0	"902"
"41079110"	0	"902"
"41079190"	0	"902"
"41079210"	0	"902"
"41079290"	0	"902"
"41079910"	0	"902"
"41079990"	0	"902"
"41120000"	0	"411200"
"41131000"	0	"411310"
"41132000"	0	"411320"
"41133000"	0	"411330"
"41139000"	1	""
"41141010"	0	"411410"
"41141090"	0	"411410"
"41142000"	0	"411420"
"41151000"	0	"411510"
"41152000"	1	""
"42010000"	0	"420100"
"42021110"	0	"155"
"42021190"	0	"155"
"42021211"	0	"155"
"42021219"	0	"155"
"42021250"	0	"155"
"42021291"	0	"155"
"42021299"	0	"155"
"42021910"	0	"155"
"42021990"	0	"155"
"42022100"	0	"156"
"42022210"	0	"156"
"42022290"	0	"156"
"42022900"	0	"156"
"42023100"	0	"157"
"42023210"	0	"157"
"42023290"	0	"157"
"42023900"	0	"157"
"42029110"	0	"158"
"42029180"	0	"158"
"42029211"	0	"158"
"42029215"	0	"158"
"42029219"	0	"158"
"42029291"	0	"158"
"42029298"	0	"158"
"42029900"	0	"158"
"42031000"	0	"420310"
"42032100"	0	"420321"
"42032910"	0	"420329"
"42032991"	0	"420329"
"42032999"	0	"420329"
"42033000"	0	"420330"
"42034000"	0	"420340"
"42040010"	0	"420400"
"42040090"	0	"420400"
"42050000"	0	"420500"
"42061000"	0	"459"
"42069000"	0	"459"
"43011000"	1	""
"43013000"	1	""
"43016000"	1	""
"43017010"	1	""
"43017090"	1	""
"43018010"	1	""
"43018030"	1	""
"43018050"	1	""
"43018095"	1	""
"43019000"	1	""
"43021100"	0	"903"
"43021300"	0	"903"
"43021910"	0	"903"
"43021920"	0	"903"
"43021930"	0	"903"
"43021935"	0	"903"
"43021941"	0	"903"
"43021949"	0	"903"
"43021950"	0	"903"
"43021960"	0	"903"
"43021970"	0	"903"
"43021980"	0	"903"
"43021995"	0	"903"
"43022000"	0	"903"
"43023010"	0	"903"
"43023021"	0	"903"
"43023025"	0	"903"
"43023031"	0	"903"
"43023035"	0	"903"
"43023041"	0	"903"
"43023045"	0	"903"
"43023051"	0	"903"
"43023055"	0	"903"
"43023061"	0	"903"
"43023065"	0	"903"
"43023071"	0	"903"
"43023075"	0	"903"
"43031010"	0	"430310"
"43031090"	0	"430310"
"43039000"	0	"430390"
"43040000"	0	"430400"
"44011000"	1	""
"44012100"	0	"440121"
"44012200"	0	"440122"
"44013010"	0	"440130"
"44013090"	0	"440130"
"44020000"	0	"440200"
"44031000"	0	"440310"
"44032011"	1	""
"44032019"	1	""
"44032031"	1	""
"44032039"	1	""
"44032091"	1	""
"44032099"	1	""
"44034100"	1	""
"44034910"	1	""
"44034920"	1	""
"44034940"	1	""
"44034995"	1	""
"44039110"	1	""
"44039190"	1	""
"44039210"	1	""
"44039290"	1	""
"44039910"	1	""
"44039930"	1	""
"44039951"	1	""
"44039959"	1	""
"44039995"	1	""
"44041000"	1	""
"44042000"	1	""
"44050000"	0	"440500"
"44061000"	0	"440610"
"44069000"	0	"440690"
"44071015"	0	"440710"
"44071031"	0	"440710"
"44071033"	0	"440710"
"44071038"	0	"440710"
"44071091"	0	"440710"
"44071093"	0	"440710"
"44071098"	0	"440710"
"44072415"	0	"159"
"44072430"	0	"159"
"44072490"	0	"159"
"44072510"	0	"159"
"44072530"	0	"159"
"44072550"	0	"159"
"44072560"	0	"159"
"44072580"	0	"159"
"44072610"	0	"159"
"44072630"	0	"159"
"44072650"	0	"159"
"44072690"	0	"159"
"44072905"	0	"159"
"44072920"	0	"159"
"44072930"	0	"159"
"44072950"	0	"159"
"44072961"	0	"159"
"44072969"	0	"159"
"44072983"	0	"159"
"44072985"	0	"159"
"44072995"	0	"159"
"44079115"	0	"904"
"44079131"	0	"904"
"44079139"	0	"904"
"44079190"	0	"904"
"44079200"	0	"904"
"44079910"	0	"904"
"44079930"	0	"904"
"44079950"	0	"904"
"44079991"	0	"904"
"44079996"	0	"904"
"44079997"	0	"904"
"44081015"	0	"905"
"44081091"	0	"905"
"44081093"	0	"905"
"44081099"	0	"905"
"44083111"	0	"905"
"44083121"	0	"905"
"44083125"	0	"905"
"44083130"	0	"905"
"44083915"	0	"905"
"44083921"	0	"905"
"44083931"	0	"905"
"44083935"	0	"905"
"44083955"	0	"905"
"44083970"	0	"905"
"44083985"	0	"905"
"44083995"	0	"905"
"44089015"	0	"905"
"44089035"	0	"905"
"44089085"	0	"905"
"44089095"	0	"905"
"44091011"	0	"440910"
"44091018"	0	"440910"
"44092011"	0	"440920"
"44092091"	0	"440920"
"44092098"	0	"440920"
"44102100"	0	"160"
"44102900"	0	"160"
"44103100"	0	"441031"
"44103200"	0	"441032"
"44103300"	0	"441033"
"44103900"	0	"160"
"44109000"	0	"441090"
"44111110"	0	"441111"
"44111190"	0	"441111"
"44111910"	0	"441119"
"44111990"	0	"441119"
"44112110"	0	"441121"
"44112190"	0	"441121"
"44112910"	0	"441129"
"44112990"	0	"441129"
"44113110"	0	"441131"
"44113190"	0	"441131"
"44113910"	0	"441139"
"44113990"	0	"441139"
"44119100"	0	"441191"
"44119900"	0	"441199"
"44121310"	0	"906"
"44121390"	0	"906"
"44121400"	0	"906"
"44121900"	0	"441219"
"44122210"	0	"907"
"44122291"	0	"907"
"44122299"	0	"907"
"44122300"	0	"907"
"44122920"	0	"907"
"44122980"	0	"907"
"44129210"	0	"908"
"44129291"	0	"908"
"44129299"	0	"908"
"44129300"	0	"908"
"44129920"	0	"908"
"44129980"	0	"908"
"44130000"	0	"441300"
"44140010"	0	"441400"
"44140090"	0	"441400"
"44151010"	0	"441510"
"44151090"	0	"441510"
"44152020"	0	"441520"
"44152090"	0	"441520"
"44160000"	0	"441600"
"44170000"	0	"441700"
"44181010"	0	"441810"
"44181050"	0	"441810"
"44181090"	0	"441810"
"44182010"	0	"441820"
"44182050"	0	"441820"
"44182080"	0	"441820"
"44183010"	0	"441830"
"44183091"	0	"441830"
"44183099"	0	"441830"
"44184000"	0	"441840"
"44185000"	0	"441850"
"44189010"	0	"441890"
"44189090"	0	"441890"
"44190010"	0	"441900"
"44190090"	0	"441900"
"44201011"	0	"161"
"44201019"	0	"161"
"44209010"	0	"161"
"44209091"	0	"161"
"44209099"	0	"161"
"44211000"	0	"162"
"44219091"	0	"162"
"44219098"	0	"162"
"45011000"	1	""
"45019000"	0	"450190"
"45020000"	0	"450200"
"45031010"	0	"450310"
"45031090"	0	"450310"
"45039000"	0	"450390"
"45041011"	0	"450410"
"45041019"	0	"450410"
"45041091"	0	"450410"
"45041099"	0	"450410"
"45049010"	0	"450490"
"45049091"	0	"450490"
"45049099"	0	"450490"
"46012010"	0	"460120"
"46012090"	0	"460120"
"46019105"	0	"909"
"46019110"	0	"909"
"46019190"	0	"909"
"46019905"	0	"909"
"46019910"	0	"909"
"46019990"	0	"909"
"46021010"	0	"460210"
"46021091"	0	"460210"
"46021099"	0	"460210"
"46029000"	0	"460290"
"47010010"	0	"470100"
"47010090"	0	"470100"
"47020000"	0	"470200"
"47031100"	0	"470311"
"47031900"	0	"470319"
"47032100"	0	"470321"
"47032900"	0	"470329"
"47041100"	0	"470411"
"47041900"	0	"470419"
"47042100"	0	"470421"
"47042900"	0	"470429"
"47050000"	0	"470500"
"47061000"	0	"163"
"47062000"	0	"163"
"47069100"	0	"163"
"47069200"	0	"163"
"47069300"	0	"163"
"47071000"	1	""
"47072000"	1	""
"47073010"	1	""
"47073090"	1	""
"47079010"	1	""
"47079090"	1	""
"48010000"	0	"910"
"48021000"	0	"480210"
"48022000"	0	"480220"
"48023000"	0	"480230"
"48024010"	0	"480240"
"48024090"	0	"480240"
"48025410"	0	"480254"
"48025490"	0	"480254"
"48025500"	0	"480255"
"48025610"	0	"164"
"48025690"	0	"164"
"48025700"	0	"164"
"48025810"	0	"480258"
"48025890"	0	"480258"
"48026110"	0	"910"
"48026150"	0	"910"
"48026190"	0	"910"
"48026210"	0	"910"
"48026250"	0	"910"
"48026290"	0	"910"
"48026910"	0	"910"
"48026950"	0	"910"
"48026990"	0	"910"
"48030010"	0	"480300"
"48030031"	0	"480300"
"48030039"	0	"480300"
"48030090"	0	"480300"
"48041111"	0	"480411"
"48041115"	0	"480411"
"48041119"	0	"480411"
"48041190"	0	"480411"
"48041911"	0	"480419"
"48041915"	0	"480419"
"48041919"	0	"480419"
"48041931"	0	"480419"
"48041938"	0	"480419"
"48041990"	0	"480419"
"48042110"	0	"480421"
"48042190"	0	"480421"
"48042910"	0	"480429"
"48042990"	0	"480429"
"48043110"	0	"165"
"48043151"	0	"165"
"48043159"	0	"165"
"48043190"	0	"165"
"48043910"	0	"165"
"48043951"	0	"165"
"48043959"	0	"165"
"48043990"	0	"165"
"48044110"	0	"166"
"48044191"	0	"166"
"48044199"	0	"166"
"48044210"	0	"166"
"48044290"	0	"166"
"48044910"	0	"166"
"48044990"	0	"166"
"48045110"	0	"167"
"48045190"	0	"167"
"48045210"	0	"167"
"48045290"	0	"167"
"48045910"	0	"167"
"48045990"	0	"167"
"48051100"	0	"168"
"48051200"	0	"168"
